work_id,snapshot_date,technical_estimate_amount_inr,sanctioned_amount_inr,estimate_to_sanction_ratio,planned_duration_days,schedule_elapsed_ratio,released_to_sanction_ratio,expenditure_to_sanction_ratio,physical_progress_pct,financial_progress_pct,financial_physical_gap_pct,progress_velocity_pct_per_30d,payment_count,sanction_revision_count,payment_chronology_flag,sector,cost_overrun_target
W-001279,2024-06-25,10033000.0,10017000.0,1.0015972846161525,363,0.5977961432506887,0.41848856943196566,0.41848856943196566,58.0,63.0,5.0,6.193548387096772,3,0.0,0,Drinking Water,0
W-001289,2024-12-25,2798000.0,2906000.0,0.9628355127322781,406,0.5985221674876847,0.5165175498967653,0.5165175498967653,46.6,53.9,7.299999999999997,6.100000000000001,3,0.0,0,Community Infrastructure,0
W-001290,2024-12-02,1827000.0,1805000.0,1.0121883656509696,458,0.5982532751091703,0.41329639889196673,0.41329639889196673,44.0,43.2,-0.7999999999999972,2.3225806451612887,1,0.0,0,Health,0
W-001291,2024-09-04,10562000.0,10260000.0,1.0294346978557505,213,0.596244131455399,0.3455165692007797,0.3455165692007797,34.8,33.9,-0.8999999999999986,4.451612903225804,1,0.0,0,Drinking Water,0
W-001292,2024-12-17,3914000.0,3903000.0,1.002818344862926,375,0.6,0.46887009992313605,0.46887009992313605,53.7,55.6,1.8999999999999986,5.700000000000003,2,0.0,0,Drinking Water,0
W-001293,2025-02-20,11330000.0,10950000.0,1.034703196347032,355,0.6,0.5368036529680366,0.5368036529680366,68.0,65.6,-2.4000000000000057,9.290322580645164,3,0.0,0,Education,0
W-001294,2025-03-09,2870000.0,2868000.0,1.000697350069735,470,0.6,0.44037656903765693,0.44037656903765693,52.2,67.8,15.599999999999994,6.38709677419355,3,0.0,0,Roads,0
W-001295,2024-08-06,7780000.0,7155000.0,1.087351502445842,136,0.5955882352941176,0.2891684136967156,0.2891684136967156,36.8,39.2,2.4000000000000057,8.699999999999996,1,0.0,0,Others,0
W-001296,2025-02-01,10266000.0,9489000.0,1.081884287069238,420,0.6,0.6858467699441458,0.6858467699441458,57.8,48.0,-9.799999999999997,2.129032258064512,2,0.0,0,Community Infrastructure,0
W-001297,2024-11-26,3809000.0,3900000.0,0.9766666666666667,250,0.6,0.7146153846153847,0.7146153846153847,71.1,62.0,-9.099999999999994,12.290322580645158,3,0.0,0,Health,0
W-001298,2024-12-13,8194000.0,7264000.0,1.1280286343612336,207,0.5990338164251208,0.5071585903083701,0.5071585903083701,51.1,63.8,12.699999999999996,11.129032258064516,3,0.0,0,Drinking Water,0
W-001299,2025-03-21,738000.0,729000.0,1.0123456790123457,402,0.599502487562189,0.6378600823045267,0.6378600823045267,56.5,63.0,6.5,5.785714285714285,3,0.0,0,Education,1
W-001309,2025-03-15,4396000.0,4246000.0,1.0353273669335845,144,0.5972222222222222,0.422279792746114,0.422279792746114,52.5,54.0,1.5,15.321428571428568,3,0.0,0,Community Infrastructure,0
W-001310,2025-06-21,4130000.0,3637000.0,1.1355512785262578,420,0.6,0.46796810558152324,0.46796810558152324,46.5,37.8,-8.700000000000003,2.3225806451612887,1,0.0,1,Health,0
W-001311,2025-07-25,3824000.0,3546000.0,1.0783981951494641,350,0.6,0.5476593344613649,0.5476593344613649,67.9,57.1,-10.800000000000004,9.200000000000003,2,0.0,0,Drinking Water,0
W-001312,2025-06-08,3253000.0,2920000.0,1.114041095890411,264,0.5984848484848485,0.41027397260273973,0.41027397260273973,45.6,67.1,21.499999999999993,11.600000000000001,2,0.0,0,Education,0
W-001313,2025-08-28,4333000.0,4039000.0,1.072790294627383,378,0.5978835978835979,0.5845506313443922,0.5845506313443922,60.0,63.5,3.5,4.064516129032261,3,0.0,0,Roads,0
W-001314,2025-06-14,4848000.0,5165000.0,0.9386253630203292,209,0.5980861244019139,0.4160696999031946,0.4160696999031946,45.2,55.0,9.799999999999997,2.5,3,0.0,0,Others,0
W-001315,2025-10-26,6604000.0,5945000.0,1.1108494533221194,455,0.6,0.4223717409587889,0.4223717409587889,54.3,63.8,9.5,2.5,1,1.0,0,Community Infrastructure,0
W-001316,2025-09-03,8306000.0,7718000.0,1.0761855402954132,345,0.6,0.31070225447007,0.31070225447007,41.1,55.3,14.199999999999996,3.870967741935484,1,0.0,0,Health,0
W-001317,2025-07-27,5886000.0,5923000.0,0.9937531656255276,205,0.6,0.5856829309471552,0.5856829309471552,50.3,56.4,6.100000000000001,12.5,2,0.0,0,Drinking Water,1
W-001318,2025-09-19,3141000.0,3293000.0,0.9538414819313695,342,0.5994152046783626,0.46553294867901607,0.46553294867901607,67.5,60.9,-6.600000000000001,9.387096774193552,3,0.0,0,Education,0
W-001319,2025-05-25,8219000.0,7535000.0,1.0907763769077639,171,0.5847953216374269,0.8723291307232913,0.8723291307232913,77.1,86.4,9.300000000000011,17.999999999999993,5,0.0,0,Roads,1
W-001329,2026-02-22,2736000.0,2871000.0,0.9529780564263323,420,0.6,0.5071403692093347,0.5071403692093347,57.1,51.8,-5.300000000000004,1.935483870967742,3,0.0,0,Health,0
W-001330,2026-03-26,5810000.0,6075000.0,0.9563786008230453,344,0.5988372093023255,0.7196707818930042,0.7196707818930042,60.1,60.1,0.0,13.392857142857144,1,0.0,0,Drinking Water,1
W-001331,2026-03-21,2763000.0,2935000.0,0.941396933560477,345,0.6,0.6367972742759795,0.6367972742759795,59.8,49.4,-10.399999999999999,6.428571428571428,2,0.0,0,Education,0
W-001332,2026-01-04,1527000.0,1473000.0,1.0366598778004072,176,0.5965909090909091,0.2668024439918534,0.2668024439918534,42.5,39.6,-2.8999999999999986,12.0,1,0.0,0,Roads,0
W-001333,2026-05-02,970000.0,873000.0,1.1111111111111112,477,0.59958071278826,0.8075601374570447,0.8075601374570447,72.1,74.1,2.0,9.677419354838703,4,0.0,0,Others,0
W-001334,2026-03-02,7172000.0,7413000.0,0.9674895453932281,386,0.5984455958549223,0.36611358424389584,0.36611358424389584,52.7,40.6,-12.100000000000001,1.935483870967742,3,0.0,0,Community Infrastructure,0
W-001335,2025-09-22,6699000.0,6384000.0,1.049342105263158,139,0.5971223021582733,0.0,0.0,28.4,21.7,-6.699999999999999,9.387096774193548,0,0.0,0,Health,0
W-001336,2023-05-17,6986000.0,7404000.0,0.9435440302539168,492,0.5995934959349594,0.6869259859535386,0.6869259859535386,61.6,60.4,-1.2000000000000028,8.300000000000004,2,0.0,0,Drinking Water,0
W-001337,2023-05-11,7795000.0,7058000.0,1.1044205157268348,465,0.6,0.43071691697364695,0.43071691697364695,44.4,50.1,5.700000000000003,1.354838709677418,2,0.0,0,Education,0
W-001338,2022-12-24,1820000.0,1670000.0,1.089820359281437,150,0.6,0.38862275449101796,0.38862275449101796,45.9,54.5,8.600000000000001,7.399999999999999,2,0.0,0,Roads,0
W-001339,2023-03-26,2916000.0,2804000.0,1.0399429386590584,402,0.599502487562189,0.5406562054208274,0.5406562054208274,53.1,56.8,3.6999999999999957,11.571428571428575,3,0.0,0,Others,1
W-001349,2023-05-02,883000.0,803000.0,1.099626400996264,221,0.5972850678733032,0.37484433374844334,0.37484433374844334,58.1,57.5,-0.6000000000000014,10.645161290322582,3,0.0,0,Drinking Water,0
W-001350,2023-07-22,7934000.0,7600000.0,1.0439473684210527,342,0.5994152046783626,0.6514473684210527,0.6514473684210527,52.4,39.7,-12.699999999999996,5.100000000000001,1,0.0,0,Education,0
W-001351,2023-07-12,3382000.0,3566000.0,0.9484015703869882,261,0.5977011494252874,0.41615255187885586,0.41615255187885586,48.1,58.8,10.699999999999996,11.903225806451617,1,0.0,0,Roads,1
W-001352,2023-05-23,10397000.0,10909000.0,0.9530662755522963,127,0.5984251968503937,0.24585204876707306,0.24585204876707306,35.5,50.4,14.899999999999999,8.600000000000001,1,0.0,0,Others,1
W-001353,2023-11-15,7534000.0,7044000.0,1.0695627484383874,475,0.6,0.5323679727427598,0.5323679727427598,54.8,58.3,3.5,8.999999999999998,2,0.0,0,Community Infrastructure,1
W-001354,2023-11-21,9113000.0,9415000.0,0.9679235262878385,393,0.5979643765903307,0.4145512480084971,0.4145512480084971,63.0,68.1,5.099999999999994,8.225806451612902,3,0.0,0,Health,0
W-001355,2023-12-04,973000.0,990000.0,0.9828282828282828,384,0.5989583333333334,0.6606060606060606,0.6606060606060606,60.2,66.0,5.799999999999997,9.774193548387098,1,0.0,0,Drinking Water,1
W-001356,2023-06-25,6074000.0,6470000.0,0.9387944358578053,176,0.5965909090909091,0.5095826893353941,0.5095826893353941,37.5,48.4,10.899999999999999,8.225806451612902,1,0.0,0,Education,1
W-001357,2024-02-02,6452000.0,6408000.0,1.0068664169787764,494,0.5991902834008097,0.523876404494382,0.523876404494382,57.3,67.9,10.600000000000009,5.0322580645161255,3,0.0,0,Roads,0
W-001358,2023-08-15,7474000.0,6715000.0,1.1130305286671631,164,0.5975609756097561,0.18629932985852568,0.18629932985852568,41.0,52.5,11.5,13.645161290322582,1,0.0,0,Others,1
W-001359,2023-09-03,8031000.0,7398000.0,1.0855636658556367,194,0.5979381443298969,0.5477155988104894,0.5477155988104894,44.3,53.2,8.900000000000006,7.645161290322578,3,1.0,0,Community Infrastructure,1
W-001369,2024-03-09,4718000.0,4862000.0,0.9703825586178527,448,0.5982142857142857,0.5732208967503085,0.5732208967503085,59.7,57.7,-2.0,1.161290322580648,4,0.0,0,Education,0
W-001370,2023-11-20,10809000.0,10205000.0,1.059186673199412,171,0.5964912280701754,0.4651641352278295,0.4651641352278295,47.3,42.8,-4.5,15.483870967741932,1,0.0,0,Roads,0
W-001371,2024-05-01,11071000.0,9765000.0,1.133742959549411,421,0.5985748218527316,0.5083461341525858,0.5083461341525858,55.0,61.9,6.899999999999999,6.967741935483874,2,0.0,0,Others,0
W-001372,2023-11-05,3086000.0,2746000.0,1.1238164603058995,221,0.5972850678733032,0.31864530225782955,0.31864530225782955,41.0,50.2,9.200000000000003,8.299999999999997,1,0.0,0,Community Infrastructure,1
W-001373,2023-11-21,4177000.0,3908000.0,1.0688331627430911,177,0.5988700564971752,0.7993858751279427,0.7993858751279427,80.3,75.4,-4.8999999999999915,20.999999999999996,4,0.0,0,Health,0
W-001374,2024-06-23,5189000.0,4672000.0,1.1106592465753424,378,0.5978835978835979,0.537029109589041,0.537029109589041,51.8,63.4,11.600000000000001,1.8387096774193534,3,0.0,0,Drinking Water,0
W-001375,2024-01-27,11717000.0,10453000.0,1.1209222232851812,148,0.527027027027027,0.3471730603654453,0.3471730603654453,73.8,67.1,-6.700000000000003,20.806451612903228,1,0.0,0,Education,0
W-001376,2024-07-07,2611000.0,2698000.0,0.9677538917716827,461,0.5986984815618221,0.6174944403261675,0.6174944403261675,56.8,66.0,9.200000000000003,2.5161290322580587,2,0.0,0,Roads,0
W-001377,2024-04-16,3161000.0,3074000.0,1.028301886792453,325,0.6,0.488939492517892,0.488939492517892,63.5,56.7,-6.799999999999997,7.258064516129032,2,0.0,0,Roads,0
W-001378,2024-04-16,9026000.0,8111000.0,1.112809764517322,236,0.597457627118644,0.4951300702749353,0.4951300702749353,52.2,47.1,-5.100000000000001,8.032258064516133,2,0.0,0,Others,0
W-001379,2024-05-16,9752000.0,10350000.0,0.9422222222222222,267,0.599250936329588,0.5530434782608695,0.5530434782608695,65.3,65.0,-0.29999999999999716,12.199999999999996,4,0.0,0,Community Infrastructure,0
W-001389,2024-08-08,3868000.0,3418000.0,1.1316559391456993,181,0.5966850828729282,0.6614979520187244,0.6614979520187244,51.4,45.5,-5.899999999999999,14.100000000000001,3,0.0,0,Roads,1
W-001390,2024-09-23,6473000.0,6475000.0,0.9996911196911197,336,0.5982142857142857,0.5966023166023166,0.5966023166023166,53.8,59.0,5.200000000000003,10.354838709677416,1,0.0,0,Others,0
W-001391,2024-10-01,5237000.0,5427000.0,0.964989865487378,199,0.5979899497487438,0.8877833056937534,0.8877833056937534,46.5,52.0,5.5,10.258064516129034,2,0.0,0,Community Infrastructure,1
W-001392,2024-09-08,7936000.0,7194000.0,1.1031415068112316,305,0.6,0.30164025576869613,0.30164025576869613,33.0,21.7,-11.3,3.3870967741935485,1,0.0,0,Health,0
W-001393,2024-12-21,768000.0,802000.0,0.9576059850374065,359,0.5988857938718662,0.3915211970074813,0.3915211970074813,46.6,43.0,-3.6000000000000014,6.300000000000004,2,0.0,0,Drinking Water,1
W-001394,2024-10-14,10541000.0,9481000.0,1.1118025524733677,213,0.596244131455399,0.2706465562704356,0.2706465562704356,31.9,31.1,-0.7999999999999972,6.483870967741934,2,0.0,0,Drinking Water,0
W-001395,2025-03-06,10980000.0,10182000.0,1.0783736004714202,471,0.5987261146496815,0.5192496562561383,0.5192496562561383,45.6,34.0,-11.600000000000001,3.483870967741937,1,0.0,0,Education,0
W-001396,2024-07-24,2919000.0,3081000.0,0.9474196689386563,175,0.6,0.37909769555339173,0.37909769555339173,51.1,54.2,3.1000000000000014,17.200000000000003,1,0.0,0,Roads,0
W-001397,2024-12-21,9608000.0,8750000.0,1.0980571428571428,329,0.5987841945288754,0.4504,0.4504,50.4,62.2,11.800000000000004,4.899999999999999,2,0.0,0,Others,1
W-001398,2025-03-20,5585000.0,5931000.0,0.941662451525881,370,0.6,0.4124093744731074,0.4124093744731074,50.6,54.4,3.799999999999997,4.285714285714286,2,0.0,0,Community Infrastructure,1
W-001399,2024-11-10,4696000.0,4585000.0,1.0242093784078516,281,0.597864768683274,0.44231188658669573,0.44231188658669573,50.1,47.7,-2.3999999999999986,7.300000000000004,3,0.0,0,Health,0
W-001409,2025-03-14,9763000.0,9165000.0,1.0652482269503547,198,0.5959595959595959,0.6079650845608292,0.6079650845608292,57.1,52.3,-4.800000000000004,13.83870967741936,4,0.0,0,Others,0
W-001410,2025-05-28,11928000.0,12511000.0,0.9534010071137399,375,0.6,0.7188873791063863,0.7188873791063863,44.6,53.7,9.100000000000001,4.600000000000001,1,0.0,0,Community Infrastructure,1
W-001411,2025-08-09,2920000.0,2817000.0,1.0365637202697906,488,0.5983606557377049,0.5658501952431665,0.5658501952431665,63.8,63.4,-0.3999999999999986,6.199999999999996,2,0.0,0,Community Infrastructure,0
W-001412,2025-02-16,3349000.0,3501000.0,0.956583833190517,193,0.5958549222797928,0.6272493573264781,0.6272493573264781,72.1,93.1,21.0,16.645161290322577,3,0.0,0,Health,0
W-001413,2025-08-31,3985000.0,4052000.0,0.9834649555774926,443,0.5981941309255079,0.3931391905231984,0.3931391905231984,42.2,42.9,0.6999999999999957,0.8709677419354893,2,0.0,0,Drinking Water,0
W-001414,2025-04-10,6496000.0,6434000.0,1.0096363071184333,129,0.49612403100775193,0.6008703761268263,0.6008703761268263,51.6,46.8,-4.800000000000004,28.500000000000004,3,1.0,0,Education,1
W-001415,2025-09-23,5684000.0,5398000.0,1.052982586143016,502,0.599601593625498,0.5466839570211189,0.5466839570211189,50.0,63.7,13.700000000000003,3.870967741935484,1,0.0,0,Roads,1
W-001416,2025-04-12,2673000.0,2627000.0,1.0175104682146936,261,0.5977011494252874,0.5097068899885802,0.5097068899885802,43.8,42.8,-1.0,12.428571428571423,2,0.0,0,Others,0
W-001417,2025-09-21,8440000.0,7666000.0,1.1009653013305505,377,0.5994694960212201,0.4864336029219932,0.4864336029219932,56.2,46.9,-9.300000000000004,7.5483870967741975,2,0.0,0,Community Infrastructure,0
W-001418,2025-05-27,6640000.0,6930000.0,0.9581529581529582,225,0.6,0.49466089466089463,0.49466089466089463,62.3,56.5,-5.799999999999997,12.099999999999994,3,1.0,0,Health,0
W-001419,2025-05-19,10905000.0,10331000.0,1.0555609331139288,229,0.5982532751091703,0.2902913561126706,0.2902913561126706,43.8,32.0,-11.799999999999997,9.799999999999997,2,0.0,0,Drinking Water,1
W-001429,2025-09-03,6682000.0,5935000.0,1.1258635214827295,186,0.5967741935483871,0.23487784330244313,0.23487784330244313,42.0,32.5,-9.5,11.419354838709678,2,0.0,0,Others,0
W-001430,2025-10-15,6654000.0,6365000.0,1.0454045561665357,232,0.5991379310344828,0.5043205027494109,0.5043205027494109,66.7,67.0,0.29999999999999716,11.400000000000006,1,1.0,0,Community Infrastructure,0
W-001431,2025-11-17,10295000.0,10351000.0,0.9945898946961647,263,0.596958174904943,0.47406047724857503,0.47406047724857503,52.0,54.3,2.299999999999997,4.35483870967742,2,0.0,0,Health,0
W-001432,2025-09-24,6161000.0,5500000.0,1.1201818181818182,229,0.5982532751091703,0.6061818181818182,0.6061818181818182,57.0,41.2,-15.799999999999997,10.548387096774192,2,0.0,0,Drinking Water,0
W-001433,2026-01-05,1648000.0,1746000.0,0.9438717067583047,160,0.6,0.5584192439862543,0.5584192439862543,52.8,58.3,5.5,20.199999999999996,3,0.0,0,Education,0
W-001434,2026-06-10,6753000.0,6190000.0,1.0909531502423264,483,0.598343685300207,0.7802907915993538,0.7802907915993538,77.2,77.5,0.29999999999999716,6.200000000000003,5,0.0,0,Roads,0
W-001435,2025-11-30,5963000.0,6008000.0,0.9925099866844208,273,0.5970695970695971,0.5166444740346205,0.5166444740346205,59.5,64.7,5.200000000000003,9.387096774193552,1,1.0,0,Others,1
W-001436,2026-07-13,6606000.0,5994000.0,1.102102102102102,456,0.5986842105263158,0.8665331998665332,0.8665331998665332,81.1,84.7,3.6000000000000085,8.419354838709666,3,0.0,0,Community Infrastructure,0
W-001437,2026-03-12,3116000.0,2945000.0,1.0580645161290323,296,0.597972972972973,0.48081494057724955,0.48081494057724955,51.1,63.7,12.600000000000001,11.419354838709681,2,0.0,0,Health,0
W-001438,2026-05-01,7746000.0,7861000.0,0.9853708179620914,359,0.5988857938718662,0.5789339778654116,0.5789339778654116,65.5,64.3,-1.2000000000000028,4.838709677419355,3,0.0,0,Drinking Water,0
W-001439,2023-04-08,7094000.0,6423000.0,1.1044683169858323,430,0.6,0.5866417561886969,0.5866417561886969,45.7,61.2,15.5,2.892857142857146,3,0.0,0,Education,1
W-001449,2023-05-18,1509000.0,1449000.0,1.041407867494824,399,0.5989974937343359,0.4354727398205659,0.4354727398205659,44.5,34.0,-10.5,2.1000000000000014,3,0.0,0,Community Infrastructure,0
W-001450,2023-10-03,4181000.0,3896000.0,1.0731519507186857,432,0.5995370370370371,0.45585215605749485,0.45585215605749485,47.2,38.7,-8.5,9.387096774193552,1,0.0,0,Health,0
W-001451,2023-08-29,8465000.0,8088000.0,1.0466122650840752,437,0.5995423340961098,0.3991097922848665,0.3991097922848665,43.0,41.6,-1.3999999999999986,5.032258064516132,1,0.0,0,Drinking Water,0
W-001452,2023-08-29,7063000.0,6832000.0,1.033811475409836,398,0.5979899497487438,0.8694379391100703,0.8694379391100703,63.9,70.5,6.600000000000001,10.93548387096774,3,0.0,0,Education,1
W-001453,2023-05-23,7197000.0,6336000.0,1.1358901515151516,271,0.5977859778597786,0.39867424242424243,0.39867424242424243,48.1,55.5,7.399999999999999,8.800000000000004,2,0.0,0,Roads,0
W-001454,2023-10-16,8327000.0,7645000.0,1.0892086330935251,445,0.6,0.5437540876389797,0.5437540876389797,66.5,57.9,-8.600000000000001,4.200000000000003,4,0.0,0,Others,0
W-001455,2023-05-02,9971000.0,9605000.0,1.0381051535658512,183,0.5956284153005464,0.5609578344612182,0.5609578344612182,35.6,32.5,-3.1000000000000014,10.258064516129034,1,0.0,0,Community Infrastructure,0
W-001456,2023-08-07,3251000.0,2885000.0,1.1268630849220105,213,0.596244131455399,0.7802426343154246,0.7802426343154246,63.9,61.1,-2.799999999999997,13.0,2,0.0,0,Health,1
W-001457,2023-12-06,7910000.0,7360000.0,1.0747282608695652,432,0.5995370370370371,0.44144021739130435,0.44144021739130435,46.1,51.9,5.799999999999997,5.806451612903226,2,0.0,0,Drinking Water,1
W-001458,2023-09-20,1451000.0,1410000.0,1.0290780141843971,353,0.5977337110481586,0.47588652482269506,0.47588652482269506,66.0,58.8,-7.200000000000003,6.967741935483874,3,0.0,0,Education,0
W-001459,2023-09-12,7271000.0,7371000.0,0.986433319766653,256,0.59765625,0.45190611857278523,0.45190611857278523,39.8,35.6,-4.199999999999996,7.9354838709677376,3,0.0,0,Roads,0
W-001469,2024-02-27,4140000.0,3874000.0,1.0686628807434178,322,0.5993788819875776,0.3647392875580795,0.3647392875580795,44.2,44.2,0.0,4.064516129032261,3,0.0,0,Health,0
W-001470,2023-12-31,6299000.0,6007000.0,1.0486099550524388,322,0.5993788819875776,0.5638421841185284,0.5638421841185284,41.2,55.0,13.799999999999997,5.5,1,0.0,0,Drinking Water,0
W-001471,2024-04-11,6734000.0,6094000.0,1.1050213324581555,448,0.5982142857142857,0.365605513619954,0.365605513619954,45.4,41.4,-4.0,3.8275862068965476,1,0.0,0,Education,1
W-001472,2024-01-14,9029000.0,8119000.0,1.1120827688138932,156,0.5961538461538461,0.12575440325163198,0.12575440325163198,28.2,20.4,-7.800000000000001,6.899999999999999,1,0.0,0,Roads,0
W-001473,2023-12-07,6497000.0,6927000.0,0.9379240652519129,167,0.5988023952095808,0.772484481016313,0.772484481016313,56.6,64.7,8.100000000000001,14.032258064516128,3,0.0,0,Others,1
W-001474,2023-11-18,6017000.0,6354000.0,0.9469625432798238,180,0.6,0.29493232609379916,0.29493232609379916,36.1,22.6,-13.5,9.483870967741936,2,0.0,0,Community Infrastructure,0
W-001475,2024-01-30,1226000.0,1205000.0,1.0174273858921161,206,0.5970873786407767,0.5095435684647303,0.5095435684647303,43.4,46.5,3.1000000000000014,9.387096774193544,1,0.0,0,Health,0
W-001476,2023-12-03,671000.0,624000.0,1.0753205128205128,167,0.5988023952095808,0.40865384615384615,0.40865384615384615,35.0,26.9,-8.100000000000001,5.516129032258064,1,0.0,0,Drinking Water,0
W-001477,2024-05-23,10999000.0,11203000.0,0.9817905918057663,498,0.5983935742971888,0.46773185753815943,0.46773185753815943,57.4,59.3,1.8999999999999986,4.600000000000001,2,0.0,0,Education,0
