work_id,lifecycle_stage,review_priority_score_0_100,review_priority_band,requires_review,geo_warning_contribution_points,policy_version
W-001237,COMPLETION,1.885556,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001238,COMPLETION,2.90135,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001239,COMPLETION,17.813169,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001240,PRE_SANCTION,27.831325,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001241,PRE_SANCTION,23.253012,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001242,EXECUTION,15.536978,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001243,EXECUTION,13.556993,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001244,EXECUTION,33.926687,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001245,EXECUTION,7.441199,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001246,EXECUTION,26.618545,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001247,EXECUTION,22.278612,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001248,EXECUTION,10.396858,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001249,COMPLETION,8.207246,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001250,COMPLETION,8.435065,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001251,COMPLETION,8.656885,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001252,COMPLETION,10.228813,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001253,COMPLETION,57.613433,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001254,COMPLETION,9.43048,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001255,COMPLETION,6.766293,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001256,COMPLETION,7.962402,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001257,COMPLETION,2.111476,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001258,COMPLETION,3.544277,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001259,COMPLETION,23.107794,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001260,PRE_SANCTION,13.13253,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001261,PRE_SANCTION,11.686747,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001262,EXECUTION,12.779928,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001263,EXECUTION,31.391806,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001264,EXECUTION,5.067373,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001265,EXECUTION,31.940747,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001266,EXECUTION,21.874941,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001267,EXECUTION,7.683273,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001268,EXECUTION,17.082973,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001269,COMPLETION,1.474567,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001270,COMPLETION,60.244959,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001271,COMPLETION,25.917081,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001272,COMPLETION,4.851067,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001273,COMPLETION,2.370278,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001274,COMPLETION,4.024381,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001275,COMPLETION,60.551165,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001276,COMPLETION,6.066716,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001277,COMPLETION,56.45666,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001278,COMPLETION,3.195222,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001279,COMPLETION,3.047263,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001280,PRE_SANCTION,13.674699,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001281,PRE_SANCTION,24.518072,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001282,EXECUTION,14.290463,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001283,EXECUTION,19.370939,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001284,EXECUTION,34.051902,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001285,EXECUTION,30.99295,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001286,EXECUTION,30.178676,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001287,EXECUTION,18.947711,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001288,EXECUTION,32.58412,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001289,COMPLETION,24.904675,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001290,COMPLETION,22.900836,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001291,COMPLETION,21.624242,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001292,COMPLETION,18.768353,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001293,COMPLETION,9.06096,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001294,COMPLETION,2.9434,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001295,COMPLETION,3.166417,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001296,COMPLETION,17.543847,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001297,COMPLETION,1.599584,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001298,COMPLETION,8.086818,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001299,COMPLETION,55.310518,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001300,PRE_SANCTION,26.686747,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001301,PRE_SANCTION,10.542169,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001302,EXECUTION,24.807421,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001303,EXECUTION,8.595631,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001304,EXECUTION,24.50973,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001305,EXECUTION,30.301298,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001306,EXECUTION,23.569396,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001307,EXECUTION,27.894811,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001308,EXECUTION,11.053707,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001309,COMPLETION,5.173218,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001310,COMPLETION,28.389363,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001311,COMPLETION,3.503503,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001312,COMPLETION,2.939191,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001313,COMPLETION,23.715655,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001314,COMPLETION,1.485231,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001315,COMPLETION,21.320475,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001316,COMPLETION,1.960448,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001317,COMPLETION,51.795044,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001318,COMPLETION,7.525121,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001319,COMPLETION,51.852588,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001320,PRE_SANCTION,9.879518,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001321,PRE_SANCTION,23.73494,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001322,EXECUTION,31.691582,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001323,EXECUTION,20.154521,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001324,EXECUTION,14.292549,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001325,EXECUTION,4.726989,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001326,EXECUTION,4.049666,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001327,EXECUTION,34.170172,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001328,EXECUTION,25.785742,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001329,COMPLETION,6.780221,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001330,COMPLETION,57.051275,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001331,COMPLETION,6.4086,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001332,COMPLETION,3.533965,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001333,COMPLETION,9.411238,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001334,COMPLETION,6.181112,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001335,COMPLETION,7.580513,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001336,COMPLETION,8.204214,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001337,COMPLETION,19.488307,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001338,COMPLETION,4.100759,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001339,COMPLETION,59.041538,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001340,PRE_SANCTION,21.506024,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001341,PRE_SANCTION,26.506024,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001342,EXECUTION,17.229056,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001343,EXECUTION,44.036652,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001344,EXECUTION,23.221165,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001345,EXECUTION,10.981917,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001346,EXECUTION,10.358894,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001347,EXECUTION,30.772521,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001348,EXECUTION,15.129539,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001349,COMPLETION,8.395792,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001350,COMPLETION,0.996535,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001351,COMPLETION,68.095697,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001352,COMPLETION,58.208853,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001353,COMPLETION,60.453816,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001354,COMPLETION,7.556858,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001355,COMPLETION,59.733729,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001356,COMPLETION,54.26229,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001357,COMPLETION,7.267035,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001358,COMPLETION,77.326904,CRITICAL,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001359,COMPLETION,75.558538,CRITICAL,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001360,PRE_SANCTION,15.542169,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001361,PRE_SANCTION,4.457831,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001362,EXECUTION,22.327785,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001363,EXECUTION,49.837465,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001364,EXECUTION,18.057764,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001365,EXECUTION,26.025252,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001366,EXECUTION,34.013443,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001367,EXECUTION,22.205034,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001368,EXECUTION,36.895538,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001369,COMPLETION,2.24986,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001370,COMPLETION,4.89344,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001371,COMPLETION,1.531429,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001372,COMPLETION,71.317064,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001373,COMPLETION,2.95556,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001374,COMPLETION,5.669663,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001375,COMPLETION,6.814842,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001376,COMPLETION,21.540503,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001377,COMPLETION,7.432256,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001378,COMPLETION,1.365183,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001379,COMPLETION,18.400862,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001380,PRE_SANCTION,4.578313,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001381,PRE_SANCTION,14.216867,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001382,EXECUTION,4.233756,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001383,EXECUTION,5.37912,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001384,EXECUTION,13.445573,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001385,EXECUTION,22.707088,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001386,EXECUTION,6.895643,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001387,EXECUTION,27.914777,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001388,EXECUTION,19.59929,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001389,COMPLETION,53.784832,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001390,COMPLETION,5.005401,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001391,COMPLETION,51.822929,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001392,COMPLETION,2.781303,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001393,COMPLETION,55.642488,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001394,COMPLETION,3.206832,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001395,COMPLETION,5.721347,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001396,COMPLETION,6.608243,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001397,COMPLETION,56.124616,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001398,COMPLETION,53.460147,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001399,COMPLETION,6.014129,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001400,PRE_SANCTION,3.73494,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001401,PRE_SANCTION,6.084337,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001402,EXECUTION,14.998747,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001403,EXECUTION,19.38359,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001404,EXECUTION,32.70011,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001405,EXECUTION,28.138637,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001406,EXECUTION,14.106773,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001407,EXECUTION,18.682201,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001408,EXECUTION,12.927498,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001409,COMPLETION,2.875076,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001410,COMPLETION,56.321528,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001411,COMPLETION,21.713816,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001412,COMPLETION,1.977184,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001413,COMPLETION,18.667434,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001414,COMPLETION,58.032151,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001415,COMPLETION,52.557613,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001416,COMPLETION,22.064582,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001417,COMPLETION,2.035871,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001418,COMPLETION,7.991976,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001419,COMPLETION,69.732113,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001420,PRE_SANCTION,17.590361,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001421,PRE_SANCTION,3.313253,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001422,EXECUTION,29.408521,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001423,EXECUTION,25.289121,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001424,EXECUTION,26.022923,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001425,EXECUTION,20.08618,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001426,EXECUTION,16.357741,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001427,EXECUTION,4.565931,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001428,EXECUTION,10.625631,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001429,COMPLETION,21.460088,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001430,COMPLETION,8.090761,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001431,COMPLETION,7.268599,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001432,COMPLETION,1.444658,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001433,COMPLETION,18.848531,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001434,COMPLETION,4.104653,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001435,COMPLETION,60.269512,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001436,COMPLETION,8.670019,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001437,COMPLETION,1.329627,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001438,COMPLETION,17.163702,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001439,COMPLETION,54.856279,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001440,PRE_SANCTION,21.445783,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001441,PRE_SANCTION,28.313253,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001442,EXECUTION,7.21561,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001443,EXECUTION,26.357967,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001444,EXECUTION,23.122071,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001445,EXECUTION,21.945507,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001446,EXECUTION,18.072993,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001447,EXECUTION,8.842962,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001448,EXECUTION,18.807922,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001449,COMPLETION,3.704237,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001450,COMPLETION,4.679454,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001451,COMPLETION,0.498894,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001452,COMPLETION,54.586992,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001453,COMPLETION,7.590337,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001454,COMPLETION,0.512418,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001455,COMPLETION,5.407997,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001456,COMPLETION,58.205746,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001457,COMPLETION,51.571343,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001458,COMPLETION,8.455354,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001459,COMPLETION,3.142929,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001460,PRE_SANCTION,4.39759,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001461,PRE_SANCTION,17.46988,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001462,EXECUTION,6.81739,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001463,EXECUTION,21.912831,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001464,EXECUTION,24.597202,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001465,EXECUTION,15.768266,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001466,EXECUTION,29.301544,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001467,EXECUTION,8.747886,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001468,EXECUTION,21.474352,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001469,COMPLETION,3.886766,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001470,COMPLETION,3.194507,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001471,COMPLETION,55.066298,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001472,COMPLETION,18.474294,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001473,COMPLETION,57.658472,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001474,COMPLETION,1.725543,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001475,COMPLETION,5.098496,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001476,COMPLETION,5.93394,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001477,COMPLETION,3.218971,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001478,COMPLETION,57.325903,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001479,COMPLETION,60.409968,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001480,PRE_SANCTION,11.746988,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-001481,PRE_SANCTION,14.698795,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
