asset_id,work_id,asset_type,asset_register_status,handover_status,public_use_status,audit_status,source_type,synthetic_demo_data
ASSET-V2-0000816,W-001555,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000817,W-001556,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000818,W-001557,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000819,W-001559,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000820,W-001569,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000821,W-001570,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000822,W-001571,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000823,W-001573,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000824,W-001574,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000825,W-001575,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000826,W-001576,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000827,W-001577,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000828,W-001579,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000829,W-001589,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000830,W-001590,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000831,W-001591,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000832,W-001592,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000833,W-001593,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000834,W-001594,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000835,W-001595,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000836,W-001596,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000837,W-001597,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000838,W-001598,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000839,W-001599,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000840,W-001609,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000841,W-001610,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000842,W-001611,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000843,W-001612,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000844,W-001613,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000845,W-001614,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000846,W-001615,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000847,W-001616,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000848,W-001617,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000849,W-001618,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000850,W-001619,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000851,W-001629,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000852,W-001630,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000853,W-001631,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000854,W-001632,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000855,W-001633,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000856,W-001634,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000857,W-001635,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000858,W-001637,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000859,W-001639,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000860,W-001649,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000861,W-001650,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000862,W-001651,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000863,W-001652,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000864,W-001653,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000865,W-001654,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000866,W-001655,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000867,W-001656,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000868,W-001657,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000869,W-001658,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000870,W-001669,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000871,W-001670,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000872,W-001671,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000873,W-001672,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000874,W-001673,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000875,W-001674,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000876,W-001675,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000877,W-001676,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000878,W-001677,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000879,W-001678,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000880,W-001679,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000881,W-001689,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000882,W-001690,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000883,W-001691,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000884,W-001692,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000885,W-001693,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000886,W-001694,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000887,W-001695,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000888,W-001696,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000889,W-001697,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000890,W-001698,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000891,W-001699,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000892,W-001709,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000893,W-001710,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000894,W-001712,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000895,W-001713,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000896,W-001714,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000897,W-001715,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000898,W-001717,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000899,W-001718,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000900,W-001719,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000901,W-001729,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000902,W-001730,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000903,W-001731,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000904,W-001732,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000905,W-001733,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000906,W-001734,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000907,W-001735,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000908,W-001736,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000909,W-001737,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000910,W-001738,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000911,W-001739,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000912,W-001749,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000913,W-001750,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000914,W-001751,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000915,W-001752,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000916,W-001753,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000917,W-001754,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000918,W-001755,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000919,W-001756,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000920,W-001757,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000921,W-001758,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000922,W-001759,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000923,W-001769,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000924,W-001770,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000925,W-001771,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000926,W-001772,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000927,W-001773,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000928,W-001774,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000929,W-001775,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000930,W-001776,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000931,W-001777,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000932,W-001778,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000933,W-001779,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000934,W-001789,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000935,W-001790,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000936,W-001791,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000937,W-001792,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000938,W-001793,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000939,W-001794,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000940,W-001795,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000941,W-001796,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000942,W-001797,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000943,W-001798,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000944,W-001799,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000945,W-001809,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000946,W-001810,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000947,W-001811,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000948,W-001812,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000949,W-001813,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000950,W-001814,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000951,W-001815,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000952,W-001816,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000953,W-001817,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000954,W-001818,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000955,W-001819,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000956,W-001829,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000957,W-001830,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000958,W-001831,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000959,W-001832,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000960,W-001833,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000961,W-001834,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000962,W-001835,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000963,W-001836,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000964,W-001837,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000965,W-001838,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000966,W-001839,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000967,W-001849,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000968,W-001850,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000969,W-001851,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000970,W-001852,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000971,W-001853,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000972,W-001854,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000973,W-001855,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000974,W-001856,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000975,W-001857,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000976,W-001858,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000977,W-001859,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000978,W-001869,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000979,W-001870,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000980,W-001871,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000981,W-001872,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000982,W-001873,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000983,W-001874,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000984,W-001875,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000985,W-001876,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000986,W-001877,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000987,W-001878,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000988,W-001879,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000989,W-001889,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000990,W-001890,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000991,W-001891,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000992,W-001892,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000993,W-001893,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000994,W-001894,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000995,W-001896,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000996,W-001897,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000997,W-001898,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000998,W-001899,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0000999,W-001909,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001000,W-001910,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001001,W-001911,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001002,W-001912,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001003,W-001913,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001004,W-001914,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001005,W-001915,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001006,W-001916,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001007,W-001917,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001008,W-001918,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001009,W-001919,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001010,W-001929,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001011,W-001930,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001012,W-001931,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001013,W-001932,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001014,W-001933,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001015,W-001934,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001016,W-001935,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001017,W-001936,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001018,W-001937,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001019,W-001939,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001020,W-001949,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001021,W-001950,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001022,W-001951,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001023,W-001952,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001024,W-001953,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001025,W-001954,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001026,W-001955,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001027,W-001956,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001028,W-001957,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001029,W-001958,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001030,W-001959,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001031,W-001969,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001032,W-001970,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001033,W-001971,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001034,W-001972,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001035,W-001973,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001036,W-001974,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001037,W-001975,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001038,W-001976,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001039,W-001977,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001040,W-001978,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001041,W-001979,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001042,W-001990,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001043,W-001991,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001044,W-001992,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
