record_id,work_id,record_type,status,record_date,evidence_id,source,applicable_lifecycle,expected_date,verification_status,notes,synthetic_demo_data
REC-V2-00005032,W-000572,SANCTION_RECORD,RECORDED,2024-02-26,SAN-W-000572,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00005033,W-000572,COMPLETION_CERTIFICATE,RECORDED,2025-08-09,COMP-W-000572,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-08-06,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005034,W-000572,UTILIZATION_CERTIFICATE,RECORDED,2025-07-21,UTIL-W-000572,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-08-06,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005035,W-000572,HANDOVER_RECORD,RECORDED,2025-08-07,HAND-W-000572,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-08-06,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005036,W-000572,PUBLIC_USE_EVIDENCE,RECORDED,2025-07-25,PUBL-W-000572,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-08-06,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005037,W-000572,COMPLETED_WORK_PHOTO,RECORDED,2025-08-07,COMP-W-000572,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-08-06,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00005038,W-000572,ASSET_REGISTER,RECORDED,2025-08-14,ASSE-W-000572,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-08-06,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005039,W-000572,AUDIT_RECORD,RECORDED,2025-08-14,AUDI-W-000572,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-08-06,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005040,W-000573,PAYMENT_RELEASE,RECORDED,2024-07-27,PAY-V2-0001916,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005041,W-000573,PAYMENT_RELEASE,RECORDED,2024-09-30,PAY-V2-0001917,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005042,W-000573,PAYMENT_RELEASE,RECORDED,2024-11-28,PAY-V2-0001918,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005043,W-000573,PAYMENT_RELEASE,RECORDED,2025-01-29,PAY-V2-0001919,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005044,W-000573,PAYMENT_RELEASE,RECORDED,2025-04-06,PAY-V2-0001920,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005045,W-000573,PROGRESS_REPORT,RECORDED,2025-06-04,PROG-V2-00010547,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00005046,W-000573,SANCTION_RECORD,RECORDED,2024-02-18,SAN-W-000573,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00005047,W-000573,COMPLETION_CERTIFICATE,RECORDED,2025-06-30,COMP-W-000573,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-07-04,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005048,W-000573,UTILIZATION_CERTIFICATE,RECORDED,2025-07-08,UTIL-W-000573,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-07-04,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005049,W-000573,HANDOVER_RECORD,RECORDED,2025-07-04,HAND-W-000573,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-07-04,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00005050,W-000573,COMPLETED_WORK_PHOTO,RECORDED,2025-06-13,COMP-W-000573,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-07-04,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005051,W-000573,ASSET_REGISTER,RECORDED,2025-06-23,ASSE-W-000573,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-07-04,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005052,W-000573,AUDIT_RECORD,RECORDED,2025-07-12,AUDI-W-000573,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-07-04,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005053,W-000574,PAYMENT_RELEASE,RECORDED,2024-06-28,PAY-V2-0001921,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005054,W-000574,PAYMENT_RELEASE,RECORDED,2024-08-31,PAY-V2-0001922,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005055,W-000574,PAYMENT_RELEASE,RECORDED,2024-11-11,PAY-V2-0001923,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005056,W-000574,PAYMENT_RELEASE,RECORDED,2025-01-18,PAY-V2-0001924,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005057,W-000574,PAYMENT_RELEASE,RECORDED,2025-03-28,PAY-V2-0001925,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005058,W-000574,PAYMENT_RELEASE,RECORDED,2025-06-06,PAY-V2-0001926,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005059,W-000574,PROGRESS_REPORT,RECORDED,2025-08-06,PROG-V2-00010564,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00005060,W-000574,SANCTION_RECORD,RECORDED,2024-02-25,SAN-W-000574,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00005061,W-000574,COMPLETION_CERTIFICATE,RECORDED,2025-08-29,COMP-W-000574,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-09-05,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005062,W-000574,UTILIZATION_CERTIFICATE,RECORDED,2025-08-25,UTIL-W-000574,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-09-05,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005063,W-000574,HANDOVER_RECORD,RECORDED,2025-08-26,HAND-W-000574,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-09-05,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005064,W-000574,PUBLIC_USE_EVIDENCE,RECORDED,2025-08-17,PUBL-W-000574,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-09-05,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005065,W-000574,COMPLETED_WORK_PHOTO,RECORDED,2025-08-17,COMP-W-000574,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-09-05,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005066,W-000574,ASSET_REGISTER,RECORDED,2025-09-05,ASSE-W-000574,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-09-05,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005067,W-000574,AUDIT_RECORD,RECORDED,2025-08-15,AUDI-W-000574,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-09-05,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00005068,W-000575,PAYMENT_RELEASE,RECORDED,2024-09-30,PAY-V2-0001927,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005069,W-000575,PAYMENT_RELEASE,RECORDED,2025-01-05,PAY-V2-0001928,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005070,W-000575,PROGRESS_REPORT,RECORDED,2025-04-08,PROG-V2-00010575,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00005071,W-000575,SANCTION_RECORD,RECORDED,2024-05-02,SAN-W-000575,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00005072,W-000575,COMPLETION_CERTIFICATE,RECORDED,2025-05-13,COMP-W-000575,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-05-08,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005073,W-000575,UTILIZATION_CERTIFICATE,RECORDED,2025-04-23,UTIL-W-000575,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-05-08,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005074,W-000575,HANDOVER_RECORD,RECORDED,2025-05-16,HAND-W-000575,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-05-08,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00005075,W-000575,PUBLIC_USE_EVIDENCE,RECORDED,2025-04-21,PUBL-W-000575,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-05-08,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005076,W-000575,COMPLETED_WORK_PHOTO,RECORDED,2025-04-14,COMP-W-000575,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-05-08,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005077,W-000575,ASSET_REGISTER,RECORDED,2025-05-22,ASSE-W-000575,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-05-08,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005078,W-000576,PAYMENT_RELEASE,RECORDED,2024-11-08,PAY-V2-0001929,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005079,W-000576,PAYMENT_RELEASE,RECORDED,2025-01-09,PAY-V2-0001930,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005080,W-000576,PAYMENT_RELEASE,RECORDED,2025-03-13,PAY-V2-0001931,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005081,W-000576,PROGRESS_REPORT,RECORDED,2025-05-16,PROG-V2-00010585,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00005082,W-000576,SANCTION_RECORD,RECORDED,2024-06-03,SAN-W-000576,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00005083,W-000576,COMPLETION_CERTIFICATE,RECORDED,2025-06-29,COMP-W-000576,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-06-15,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005084,W-000576,UTILIZATION_CERTIFICATE,RECORDED,2025-05-24,UTIL-W-000576,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-06-15,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005085,W-000576,HANDOVER_RECORD,RECORDED,2025-07-02,HAND-W-000576,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-06-15,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005086,W-000576,PUBLIC_USE_EVIDENCE,RECORDED,2025-06-07,PUBL-W-000576,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-06-15,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005087,W-000576,COMPLETED_WORK_PHOTO,RECORDED,2025-05-28,COMP-W-000576,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-06-15,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005088,W-000576,ASSET_REGISTER,RECORDED,2025-06-03,ASSE-W-000576,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-06-15,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005089,W-000576,AUDIT_RECORD,RECORDED,2025-05-26,AUDI-W-000576,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-06-15,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005090,W-000577,PAYMENT_RELEASE,RECORDED,2024-08-13,PAY-V2-0001932,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005091,W-000577,PAYMENT_RELEASE,RECORDED,2024-10-22,PAY-V2-0001933,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005092,W-000577,PAYMENT_RELEASE,RECORDED,2025-01-06,PAY-V2-0001934,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005093,W-000577,PAYMENT_RELEASE,RECORDED,2025-03-23,PAY-V2-0001935,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005094,W-000577,PROGRESS_REPORT,RECORDED,2025-06-01,PROG-V2-00010599,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00005095,W-000577,SANCTION_RECORD,RECORDED,2024-03-26,SAN-W-000577,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00005096,W-000577,COMPLETION_CERTIFICATE,RECORDED,2025-06-20,COMP-W-000577,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-07-01,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005097,W-000577,UTILIZATION_CERTIFICATE,RECORDED,2025-06-04,UTIL-W-000577,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-07-01,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005098,W-000577,HANDOVER_RECORD,RECORDED,2025-07-14,HAND-W-000577,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-07-01,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005099,W-000577,PUBLIC_USE_EVIDENCE,RECORDED,2025-07-02,PUBL-W-000577,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-07-01,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00005100,W-000577,COMPLETED_WORK_PHOTO,RECORDED,2025-07-05,COMP-W-000577,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-07-01,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005101,W-000577,ASSET_REGISTER,RECORDED,2025-06-29,ASSE-W-000577,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-07-01,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00005102,W-000577,AUDIT_RECORD,RECORDED,2025-06-17,AUDI-W-000577,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-07-01,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005103,W-000578,PAYMENT_RELEASE,RECORDED,2024-10-02,PAY-V2-0001936,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005104,W-000578,PAYMENT_RELEASE,RECORDED,2024-11-24,PAY-V2-0001937,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005105,W-000578,PAYMENT_RELEASE,RECORDED,2025-01-25,PAY-V2-0001938,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005106,W-000578,PAYMENT_RELEASE,RECORDED,2025-03-23,PAY-V2-0001939,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005107,W-000578,PAYMENT_RELEASE,RECORDED,2025-05-19,PAY-V2-0001940,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005108,W-000578,PROGRESS_REPORT,RECORDED,2025-07-06,PROG-V2-00010611,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00005109,W-000578,SANCTION_RECORD,RECORDED,2024-04-29,SAN-W-000578,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00005110,W-000578,COMPLETION_CERTIFICATE,RECORDED,2025-07-18,COMP-W-000578,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-08-05,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00005111,W-000578,UTILIZATION_CERTIFICATE,RECORDED,2025-08-07,UTIL-W-000578,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-08-05,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00005112,W-000578,PUBLIC_USE_EVIDENCE,RECORDED,2025-07-26,PUBL-W-000578,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-08-05,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00005113,W-000578,COMPLETED_WORK_PHOTO,RECORDED,2025-08-16,COMP-W-000578,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-08-05,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00005114,W-000578,ASSET_REGISTER,RECORDED,2025-08-09,ASSE-W-000578,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-08-05,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005115,W-000578,AUDIT_RECORD,RECORDED,2025-08-21,AUDI-W-000578,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-08-05,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005116,W-000579,PAYMENT_RELEASE,RECORDED,2024-08-22,PAY-V2-0001941,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005117,W-000579,PAYMENT_RELEASE,RECORDED,2024-10-31,PAY-V2-0001942,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005118,W-000579,PAYMENT_RELEASE,RECORDED,2025-01-18,PAY-V2-0001943,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005119,W-000579,PAYMENT_RELEASE,RECORDED,2025-04-04,PAY-V2-0001944,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005120,W-000579,PAYMENT_RELEASE,RECORDED,2025-06-16,PAY-V2-0001945,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005121,W-000579,PAYMENT_RELEASE,RECORDED,2025-08-30,PAY-V2-0001946,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005122,W-000579,PROGRESS_REPORT,RECORDED,2025-11-09,PROG-V2-00010630,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00005123,W-000579,SANCTION_RECORD,RECORDED,2024-05-06,SAN-W-000579,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00005124,W-000579,COMPLETION_CERTIFICATE,RECORDED,2025-11-24,COMP-W-000579,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-12-09,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00005125,W-000579,UTILIZATION_CERTIFICATE,RECORDED,2025-11-13,UTIL-W-000579,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-12-09,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005126,W-000579,HANDOVER_RECORD,RECORDED,2025-11-22,HAND-W-000579,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-12-09,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005127,W-000579,PUBLIC_USE_EVIDENCE,RECORDED,2025-11-24,PUBL-W-000579,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-12-09,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005128,W-000579,COMPLETED_WORK_PHOTO,RECORDED,2025-12-23,COMP-W-000579,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-12-09,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005129,W-000579,ASSET_REGISTER,RECORDED,2025-12-09,ASSE-W-000579,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-12-09,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00005130,W-000579,AUDIT_RECORD,RECORDED,2025-12-15,AUDI-W-000579,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-12-09,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00005131,W-000582,PAYMENT_RELEASE,RECORDED,2025-04-29,PAY-V2-0001947,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005132,W-000582,PAYMENT_RELEASE,RECORDED,2025-12-29,PAY-V2-0001948,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005133,W-000582,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00010656,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00005134,W-000582,SANCTION_RECORD,RECORDED,2024-06-16,SAN-W-000582,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00005135,W-000583,PAYMENT_RELEASE,RECORDED,2025-03-09,PAY-V2-0001949,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005136,W-000583,PAYMENT_RELEASE,RECORDED,2025-09-06,PAY-V2-0001950,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005137,W-000583,PAYMENT_RELEASE,RECORDED,2026-03-10,PAY-V2-0001951,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005138,W-000583,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00010682,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00005139,W-000583,SANCTION_RECORD,RECORDED,2024-07-18,SAN-W-000583,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00005140,W-000584,PAYMENT_RELEASE,RECORDED,2025-03-05,PAY-V2-0001952,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005141,W-000584,PAYMENT_RELEASE,RECORDED,2025-07-20,PAY-V2-0001953,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005142,W-000584,PAYMENT_RELEASE,RECORDED,2025-12-10,PAY-V2-0001954,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005143,W-000584,PAYMENT_RELEASE,RECORDED,2026-04-25,PAY-V2-0001955,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005144,W-000584,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00010706,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00005145,W-000584,SANCTION_RECORD,RECORDED,2024-08-24,SAN-W-000584,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00005146,W-000585,PAYMENT_RELEASE,RECORDED,2025-04-29,PAY-V2-0001956,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005147,W-000585,PAYMENT_RELEASE,RECORDED,2026-01-05,PAY-V2-0001957,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00005148,W-000585,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00010732,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00005149,W-000585,SANCTION_RECORD,RECORDED,2024-07-01,SAN-W-000585,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00005150,W-000586,PAYMENT_RELEASE,RECORDED,2025-03-23,PAY-V2-0001958,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
