progress_id,work_id,report_date,physical_progress_pct,financial_progress_pct,expected_progress_pct_by_date,reported_status,reported_by_agency_id,source_type,synthetic_demo_data
PROG-V2-00024203,W-001339,2023-03-15,53.1,56.8,50.0,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024204,W-001339,2023-04-15,54.9,58.4,55.6,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024205,W-001339,2023-05-15,59.5,59.5,61.1,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024206,W-001339,2023-06-15,66.1,77.9,66.7,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024207,W-001339,2023-07-15,71.5,81.5,72.2,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024208,W-001339,2023-08-15,76.8,90.9,77.8,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024209,W-001339,2023-09-15,83.0,86.9,83.3,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024210,W-001339,2023-10-15,87.0,97.0,88.9,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024211,W-001339,2023-11-15,95.4,106.0,94.4,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024212,W-001339,2023-12-13,100.0,112.2,100,COMPLETED,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024213,W-001342,2022-11-15,0.5,0,2.1,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024214,W-001342,2022-12-15,0,0,4.3,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024215,W-001342,2023-01-15,2.4,0.4,6.4,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024216,W-001342,2023-02-15,5.7,5.5,8.5,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024217,W-001342,2023-03-15,4.8,6.3,10.6,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024218,W-001342,2023-04-15,9.0,1.2,12.8,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024219,W-001342,2023-05-15,10.3,0,14.9,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024220,W-001342,2023-06-15,14.1,11.9,17.0,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024221,W-001342,2023-07-15,11.8,23.8,19.1,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024222,W-001342,2023-08-15,14.2,26.0,21.3,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024223,W-001342,2023-09-15,16.0,4.9,23.4,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024224,W-001342,2023-10-15,20.4,9.6,25.5,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024225,W-001342,2023-11-15,19.8,9.3,27.7,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024226,W-001342,2023-12-15,23.0,21.6,29.8,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024227,W-001342,2024-01-15,20.4,11.4,31.9,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024228,W-001342,2024-02-15,22.7,21.5,34.0,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024229,W-001342,2024-03-15,24.1,20.2,36.2,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024230,W-001342,2024-04-15,30.3,30.8,38.3,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024231,W-001342,2024-05-15,25.7,30.4,40.4,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024232,W-001342,2024-06-15,33.0,39.3,42.6,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024233,W-001342,2024-07-15,33.2,42.0,44.7,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024234,W-001342,2024-08-15,30.5,29.0,46.8,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024235,W-001342,2024-09-15,31.1,28.7,48.9,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024236,W-001342,2024-10-15,37.0,50.4,51.1,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024237,W-001342,2024-11-15,35.7,32.3,53.2,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024238,W-001342,2024-12-15,42.0,41.4,55.3,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024239,W-001342,2025-01-15,40.6,31.5,57.4,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024240,W-001342,2025-02-15,40.5,26.8,59.6,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024241,W-001342,2025-03-15,47.9,62.3,61.7,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024242,W-001342,2025-04-15,44.0,47.7,63.8,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024243,W-001342,2025-05-15,47.9,55.4,66.0,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024244,W-001342,2025-06-15,47.8,45.2,68.1,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024245,W-001342,2025-07-15,56.1,62.6,70.2,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024246,W-001342,2025-08-15,57.3,67.5,72.3,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024247,W-001342,2025-09-15,53.7,50.6,74.5,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024248,W-001342,2025-10-15,53.6,59.5,76.6,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024249,W-001342,2025-11-15,57.6,48.2,78.7,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024250,W-001342,2025-12-15,57.8,58.7,80.9,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024251,W-001342,2026-01-15,57.3,55.9,83.0,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024252,W-001342,2026-02-15,60.1,65.1,85.1,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024253,W-001342,2026-03-15,62.1,54.1,87.2,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024254,W-001342,2026-04-15,61.5,52.5,89.4,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024255,W-001342,2026-05-15,68.9,75.8,91.5,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024256,W-001342,2026-06-15,67.5,67.2,93.6,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024257,W-001342,2026-07-15,67.6,74.3,95.7,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024258,W-001342,2026-08-15,70.3,71.6,97.9,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024259,W-001342,2026-09-05,72.1,66.2,100,ONGOING,IA-S04-03-01,SYNTHETIC_V2,True
PROG-V2-00024260,W-001343,2022-11-15,0.8,0,2.1,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024261,W-001343,2022-12-15,4.3,19.5,4.3,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024262,W-001343,2023-01-15,7.1,0,6.4,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024263,W-001343,2023-02-15,7.2,7.0,8.5,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024264,W-001343,2023-03-15,10.2,6.2,10.6,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024265,W-001343,2023-04-15,7.8,9.0,12.8,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024266,W-001343,2023-05-15,13.2,11.6,14.9,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024267,W-001343,2023-06-15,16.0,10.2,17.0,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024268,W-001343,2023-07-15,17.2,0,19.1,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024269,W-001343,2023-08-15,20.6,16.6,21.3,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024270,W-001343,2023-09-15,18.9,9.7,23.4,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024271,W-001343,2023-10-15,22.4,4.6,25.5,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024272,W-001343,2023-11-15,25.2,26.3,27.7,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024273,W-001343,2023-12-15,26.6,25.9,29.8,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024274,W-001343,2024-01-15,30.6,36.1,31.9,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024275,W-001343,2024-02-15,30.8,16.8,34.0,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024276,W-001343,2024-03-15,31.1,26.0,36.2,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024277,W-001343,2024-04-15,33.8,42.1,38.3,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024278,W-001343,2024-05-15,37.8,31.6,40.4,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024279,W-001343,2024-06-15,37.7,30.9,42.6,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024280,W-001343,2024-07-15,43.2,58.1,44.7,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024281,W-001343,2024-08-15,47.0,52.8,46.8,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024282,W-001343,2024-09-15,45.5,36.8,48.9,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024283,W-001343,2024-10-15,50.1,48.5,51.1,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024284,W-001343,2024-11-15,44.9,45.5,53.2,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024285,W-001343,2024-12-15,52.2,53.9,55.3,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024286,W-001343,2025-01-15,54.2,51.1,57.4,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024287,W-001343,2025-02-15,55.9,50.8,59.6,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024288,W-001343,2025-03-15,55.7,49.3,61.7,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024289,W-001343,2025-04-15,56.8,52.9,63.8,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024290,W-001343,2025-05-15,60.9,67.0,66.0,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024291,W-001343,2025-06-15,63.4,59.6,68.1,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024292,W-001343,2025-07-15,65.9,73.6,70.2,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024293,W-001343,2025-08-15,64.4,63.8,72.3,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024294,W-001343,2025-09-15,75.1,63.9,74.5,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024295,W-001343,2025-10-15,70.4,71.9,76.6,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024296,W-001343,2025-11-15,73.9,68.8,78.7,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024297,W-001343,2025-12-15,75.0,71.4,80.9,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024298,W-001343,2026-01-15,78.1,70.5,83.0,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024299,W-001343,2026-02-15,77.2,77.4,85.1,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024300,W-001343,2026-03-15,81.8,83.3,87.2,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024301,W-001343,2026-04-15,83.4,87.4,89.4,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024302,W-001343,2026-05-15,89.1,86.9,91.5,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024303,W-001343,2026-06-15,86.5,94.3,93.6,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024304,W-001343,2026-07-15,92.0,99.6,95.7,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024305,W-001343,2026-08-15,92.0,85.1,97.9,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024306,W-001343,2026-09-05,92.0,107.5,100,ONGOING,IA-S05-03-01,SYNTHETIC_V2,True
PROG-V2-00024307,W-001344,2022-11-15,0,12.7,2.1,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024308,W-001344,2022-12-15,1.7,11.8,4.3,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024309,W-001344,2023-01-15,1.6,7.0,6.4,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024310,W-001344,2023-02-15,8.4,6.4,8.5,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024311,W-001344,2023-03-15,4.4,21.7,10.6,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024312,W-001344,2023-04-15,10.2,4.5,12.8,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024313,W-001344,2023-05-15,6.6,12.8,14.9,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024314,W-001344,2023-06-15,12.2,14.4,17.0,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024315,W-001344,2023-07-15,16.7,13.9,19.1,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024316,W-001344,2023-08-15,17.2,30.2,21.3,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024317,W-001344,2023-09-15,18.1,7.0,23.4,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024318,W-001344,2023-10-15,14.5,15.5,25.5,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024319,W-001344,2023-11-15,23.0,30.6,27.7,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024320,W-001344,2023-12-15,22.8,13.8,29.8,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024321,W-001344,2024-01-15,24.4,29.2,31.9,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024322,W-001344,2024-02-15,27.6,16.3,34.0,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024323,W-001344,2024-03-15,28.1,40.7,36.2,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024324,W-001344,2024-04-15,24.1,27.7,38.3,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024325,W-001344,2024-05-15,31.3,41.1,40.4,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024326,W-001344,2024-06-15,32.8,15.0,42.6,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024327,W-001344,2024-07-15,34.8,40.1,44.7,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024328,W-001344,2024-08-15,30.5,42.5,46.8,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024329,W-001344,2024-09-15,34.2,34.4,48.9,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024330,W-001344,2024-10-15,42.1,51.5,51.1,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024331,W-001344,2024-11-15,39.4,32.0,53.2,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024332,W-001344,2024-12-15,43.7,47.2,55.3,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024333,W-001344,2025-01-15,44.0,38.7,57.4,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024334,W-001344,2025-02-15,49.2,44.2,59.6,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024335,W-001344,2025-03-15,48.5,56.3,61.7,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024336,W-001344,2025-04-15,42.9,36.1,63.8,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024337,W-001344,2025-05-15,48.3,46.0,66.0,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024338,W-001344,2025-06-15,55.5,53.0,68.1,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024339,W-001344,2025-07-15,54.0,55.3,70.2,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024340,W-001344,2025-08-15,51.8,45.1,72.3,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024341,W-001344,2025-09-15,55.9,58.7,74.5,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024342,W-001344,2025-10-15,55.0,48.2,76.6,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024343,W-001344,2025-11-15,60.5,59.3,78.7,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024344,W-001344,2025-12-15,58.8,67.2,80.9,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024345,W-001344,2026-01-15,62.3,60.1,83.0,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024346,W-001344,2026-02-15,65.6,73.2,85.1,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024347,W-001344,2026-03-15,67.0,79.3,87.2,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024348,W-001344,2026-04-15,65.9,56.7,89.4,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024349,W-001344,2026-05-15,70.7,79.2,91.5,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024350,W-001344,2026-06-15,72.2,61.8,93.6,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024351,W-001344,2026-07-15,74.0,74.2,95.7,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024352,W-001344,2026-08-15,72.9,79.8,97.9,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024353,W-001344,2026-09-05,74.7,76.6,100,ONGOING,IA-S06-03-01,SYNTHETIC_V2,True
PROG-V2-00024354,W-001345,2022-11-15,1.7,0,2.1,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024355,W-001345,2022-12-15,1.1,0,4.3,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024356,W-001345,2023-01-15,6.3,9.8,6.4,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024357,W-001345,2023-02-15,5.0,0,8.5,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024358,W-001345,2023-03-15,5.6,24.3,10.6,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024359,W-001345,2023-04-15,9.3,8.8,12.8,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024360,W-001345,2023-05-15,14.0,12.1,14.9,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024361,W-001345,2023-06-15,9.4,13.2,17.0,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024362,W-001345,2023-07-15,14.7,19.2,19.1,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024363,W-001345,2023-08-15,18.8,6.4,21.3,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024364,W-001345,2023-09-15,21.6,13.8,23.4,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024365,W-001345,2023-10-15,19.8,26.5,25.5,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024366,W-001345,2023-11-15,21.3,20.4,27.7,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024367,W-001345,2023-12-15,23.4,35.0,29.8,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024368,W-001345,2024-01-15,27.2,31.1,31.9,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024369,W-001345,2024-02-15,28.9,25.6,34.0,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024370,W-001345,2024-03-15,28.7,26.4,36.2,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024371,W-001345,2024-04-15,31.0,41.1,38.3,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024372,W-001345,2024-05-15,34.7,40.2,40.4,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024373,W-001345,2024-06-15,38.5,45.8,42.6,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024374,W-001345,2024-07-15,36.2,35.2,44.7,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024375,W-001345,2024-08-15,33.1,35.5,46.8,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024376,W-001345,2024-09-15,38.3,28.8,48.9,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024377,W-001345,2024-10-15,40.7,29.4,51.1,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024378,W-001345,2024-11-15,45.6,42.4,53.2,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024379,W-001345,2024-12-15,45.3,58.9,55.3,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024380,W-001345,2025-01-15,43.9,54.0,57.4,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024381,W-001345,2025-02-15,46.7,51.0,59.6,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024382,W-001345,2025-03-15,46.1,44.3,61.7,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024383,W-001345,2025-04-15,47.0,43.7,63.8,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024384,W-001345,2025-05-15,53.7,53.5,66.0,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024385,W-001345,2025-06-15,53.6,58.5,68.1,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024386,W-001345,2025-07-15,51.4,69.1,70.2,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024387,W-001345,2025-08-15,54.3,53.1,72.3,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024388,W-001345,2025-09-15,59.8,51.3,74.5,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024389,W-001345,2025-10-15,58.9,44.3,76.6,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024390,W-001345,2025-11-15,65.1,83.1,78.7,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024391,W-001345,2025-12-15,59.9,59.2,80.9,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024392,W-001345,2026-01-15,66.2,73.2,83.0,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024393,W-001345,2026-02-15,65.1,60.8,85.1,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024394,W-001345,2026-03-15,73.4,63.0,87.2,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024395,W-001345,2026-04-15,68.2,63.6,89.4,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024396,W-001345,2026-05-15,72.2,65.4,91.5,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024397,W-001345,2026-06-15,74.8,77.8,93.6,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024398,W-001345,2026-07-15,71.3,65.7,95.7,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024399,W-001345,2026-08-15,77.5,86.1,97.9,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024400,W-001345,2026-09-05,78.5,76.5,100,ONGOING,IA-S01-03-01,SYNTHETIC_V2,True
PROG-V2-00024401,W-001346,2022-12-15,0.0,9.2,2.2,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024402,W-001346,2023-01-15,4.6,12.0,4.3,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024403,W-001346,2023-02-15,5.0,8.1,6.5,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024404,W-001346,2023-03-15,6.8,13.2,8.7,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024405,W-001346,2023-04-15,9.7,0,10.9,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024406,W-001346,2023-05-15,13.8,10.5,13.0,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024407,W-001346,2023-06-15,14.0,0.4,15.2,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024408,W-001346,2023-07-15,16.2,14.6,17.4,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024409,W-001346,2023-08-15,22.8,17.8,19.6,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024410,W-001346,2023-09-15,21.4,15.9,21.7,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024411,W-001346,2023-10-15,21.4,13.1,23.9,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024412,W-001346,2023-11-15,23.0,20.1,26.1,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024413,W-001346,2023-12-15,26.3,39.4,28.3,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024414,W-001346,2024-01-15,23.6,21.3,30.4,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024415,W-001346,2024-02-15,33.6,32.8,32.6,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
PROG-V2-00024416,W-001346,2024-03-15,34.3,34.4,34.8,ONGOING,IA-S02-03-01,SYNTHETIC_V2,True
