alert_type,group_type,group_value,metric,month,current_value,current_event_count,baseline_month_count,historical_event_support,median,mad,q1,q3,iqr,p10,p90,robust_z,deviation_method,ewma,trend_deviation_flag,evidence_summary
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Drinking Water,released_payment_count,2024-12,1.0,1,6,29,5.5,0.5,3.5,6.0,2.5,3.0,6.0,-6.0705,MAD,3.878570316670299,True,released_payment_count for state_name=Telangana|district=Telangana Demo District 2|sector=Drinking Water in 2024-12 has signed robust z -6.071 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Community Infrastructure,recommendation_work_count,2024-12,8.0,8,6,63,12.0,0.5,9.0,12.0,3.0,7.0,12.5,-5.396,MAD,10.07184802248719,True,recommendation_work_count for sector=Community Infrastructure in 2024-12 has signed robust z -5.396 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Drinking Water,released_payment_amount_inr,2024-12,13704000.0,29,6,235,18304500.0,746000.0,18093500.0,20203750.0,2110250.0,17558500.0,22556500.0,-4.15956735924933,MAD,18113730.38772478,True,released_payment_amount_inr for sector=Drinking Water in 2024-12 has signed robust z -4.160 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Education,progress_report_count,2024-12,27.0,27,6,110,17.0,1.5,16.25,18.5,2.25,14.5,23.5,4.496666666666667,MAD,20.9507257023229,True,progress_report_count for sector=Education in 2024-12 has signed robust z 4.497 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Roads & Bridges,progress_report_count,2024-12,29.0,29,6,86,12.5,0.5,12.0,16.75,4.75,12.0,18.5,22.258499999999998,MAD,18.548239559339997,True,progress_report_count for sector=Roads & Bridges in 2024-12 has signed robust z 22.258 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Sports,progress_report_count,2024-12,30.0,30,6,118,21.5,1.5,19.5,22.75,3.25,14.5,23.0,3.8221666666666665,MAD,22.377244355692696,True,progress_report_count for sector=Sports in 2024-12 has signed robust z 3.822 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Maharashtra,released_payment_count,2024-12,31.0,31,6,249,39.0,0.5,38.25,39.0,0.75,37.5,48.0,-10.792,MAD,36.66888466620532,True,released_payment_count for state_name=Maharashtra in 2024-12 has signed robust z -10.792 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Maharashtra|sector=Sanitation,released_payment_count,2024-12,9.0,9,6,27,4.5,0.5,4.0,5.0,1.0,3.0,6.0,6.0705,MAD,5.790036771967389,True,released_payment_count for state_name=Maharashtra|sector=Sanitation in 2024-12 has signed robust z 6.071 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Odisha|sector=Sanitation,released_payment_count,2024-12,12.0,12,6,36,6.0,0.5,5.25,6.0,0.75,4.5,7.5,8.094,MAD,7.8956589343241745,True,released_payment_count for state_name=Odisha|sector=Sanitation in 2024-12 has signed robust z 8.094 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Renewable Energy,released_payment_amount_inr,2024-12,4416000.0,9,6,30,1899500.0,447000.0,1815000.0,2524750.0,709750.0,1045500.0,3263500.0,3.797269015659955,MAD,2983441.585179791,True,released_payment_amount_inr for state_name=Rajasthan|sector=Renewable Energy in 2024-12 has signed robust z 3.797 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1,released_payment_amount_inr,2025-01,9047000.0,17,6,72,5434000.0,376500.0,5217500.0,5795250.0,577750.0,4992500.0,6433500.0,6.4726918990703854,MAD,6573211.294892145,True,released_payment_amount_inr for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1 in 2025-01 has signed robust z 6.473 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1,sanctioned_amount_inr,2025-01,1418000.0,1,6,23,8561500.0,831000.0,5148750.0,9128750.0,3980000.0,3502000.0,9392500.0,-5.798183814681107,MAD,4433791.759260823,True,sanctioned_amount_inr for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1 in 2025-01 has signed robust z -5.798 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2,progress_report_count,2025-01,14.0,14,6,44,7.0,1.0,6.25,7.75,1.5,6.0,9.0,4.7215,MAD,8.991713635534419,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2 in 2025-01 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3,released_payment_count,2025-01,17.0,17,6,72,10.5,1.0,10.0,11.75,1.75,9.5,16.0,4.38425,MAD,13.294225499015969,True,released_payment_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3 in 2025-01 has signed robust z 4.384 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4,released_payment_amount_inr,2025-01,12733000.0,12,6,54,4745500.0,956000.0,4111500.0,5569250.0,1457750.0,3628500.0,6003500.0,5.635532165271966,MAD,7445705.091534972,True,released_payment_amount_inr for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4 in 2025-01 has signed robust z 5.636 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 1,progress_report_count,2025-01,13.0,13,6,53,8.5,0.5,8.0,9.0,1.0,7.0,11.0,6.0705,MAD,9.954029331508899,True,progress_report_count for state_name=Karnataka|district=Karnataka Demo District 1 in 2025-01 has signed robust z 6.071 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 3,recommendation_work_count,2025-01,7.0,7,6,22,3.0,0.5,3.0,3.75,0.75,2.5,5.5,5.396,MAD,4.599262922607071,True,recommendation_work_count for state_name=Karnataka|district=Karnataka Demo District 3 in 2025-01 has signed robust z 5.396 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 3,progress_report_count,2025-01,12.0,12,6,41,6.0,1.0,5.0,8.5,3.5,5.0,9.5,4.047,MAD,8.803466841671,True,progress_report_count for state_name=Rajasthan|district=Rajasthan Demo District 3 in 2025-01 has signed robust z 4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 3,released_payment_amount_inr,2025-01,7645000.0,11,6,55,4702000.0,426000.0,4475500.0,5791000.0,1315500.0,4276000.0,7865000.0,4.65975,MAD,6006061.995883608,True,released_payment_amount_inr for state_name=Rajasthan|district=Rajasthan Demo District 3 in 2025-01 has signed robust z 4.660 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Telangana|district=Telangana Demo District 1,progress_report_count,2025-01,13.0,13,6,40,6.0,1.0,5.25,7.5,2.25,5.0,9.0,4.7215,MAD,8.203056401537388,True,progress_report_count for state_name=Telangana|district=Telangana Demo District 1 in 2025-01 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Telangana|district=Telangana Demo District 3,progress_report_count,2025-01,11.0,11,6,38,6.0,0.5,6.0,6.75,0.75,5.5,7.5,6.745,MAD,7.746048757919089,True,progress_report_count for state_name=Telangana|district=Telangana Demo District 3 in 2025-01 has signed robust z 6.745 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Drinking Water,released_payment_count,2025-01,2.0,2,6,27,5.5,0.5,3.5,6.0,2.5,2.0,6.0,-4.7215,MAD,3.3149992216692095,True,released_payment_count for state_name=Telangana|district=Telangana Demo District 2|sector=Drinking Water in 2025-01 has signed robust z -4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Health,recommendation_work_count,2025-01,17.0,17,6,58,9.5,1.0,9.0,10.75,1.75,8.0,11.5,5.05875,MAD,11.999167835586203,True,recommendation_work_count for sector=Health in 2025-01 has signed robust z 5.059 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Health,released_payment_count,2025-01,46.0,46,6,225,35.5,1.5,35.0,38.25,3.25,34.0,43.0,4.7215,MAD,39.04225394721005,True,released_payment_count for sector=Health in 2025-01 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Sports,progress_report_count,2025-01,33.0,33,6,138,22.5,1.0,21.25,23.0,1.75,20.0,26.5,7.08225,MAD,25.564071048984886,True,progress_report_count for sector=Sports in 2025-01 has signed robust z 7.082 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Andhra Pradesh,released_payment_amount_inr,2025-01,37585000.0,57,6,272,20657000.0,884500.0,20389750.0,26820750.0,6431000.0,19772500.0,30180500.0,12.908915771622386,MAD,27112920.13976961,True,released_payment_amount_inr for state_name=Andhra Pradesh in 2025-01 has signed robust z 12.909 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Karnataka,released_payment_amount_inr,2025-01,29971000.0,51,6,250,23594500.0,1205000.0,23196000.0,25058750.0,1862750.0,18827000.0,25715000.0,3.569252489626556,MAD,24735671.047845438,True,released_payment_amount_inr for state_name=Karnataka in 2025-01 has signed robust z 3.569 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Karnataka,released_payment_count,2025-01,51.0,51,6,250,44.5,0.5,41.0,45.0,4.0,35.5,45.0,8.7685,MAD,44.48650615543924,True,released_payment_count for state_name=Karnataka in 2025-01 has signed robust z 8.768 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Odisha,sanction_work_count,2025-01,7.0,7,6,82,13.0,1.0,13.0,14.5,1.5,11.5,16.5,-4.047,MAD,12.089239423598407,True,sanction_work_count for state_name=Odisha in 2025-01 has signed robust z -4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Odisha,sanctioned_amount_inr,2025-01,12347000.0,7,6,82,30134000.0,2080000.0,28966250.0,32173250.0,3207000.0,22691500.0,34506000.0,-5.767947836538461,MAD,24634981.133895338,True,sanctioned_amount_inr for state_name=Odisha in 2025-01 has signed robust z -5.768 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Telangana,progress_report_count,2025-01,45.0,45,6,178,31.5,1.5,26.5,32.75,6.25,24.5,33.0,6.0705,MAD,33.93213701271297,True,progress_report_count for state_name=Telangana in 2025-01 has signed robust z 6.071 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Andhra Pradesh|sector=Community Infrastructure,progress_report_count,2025-01,8.0,8,6,21,3.0,0.5,3.0,3.75,0.75,2.0,5.5,6.745,MAD,4.560286825500999,True,progress_report_count for state_name=Andhra Pradesh|sector=Community Infrastructure in 2025-01 has signed robust z 6.745 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Andhra Pradesh|sector=Renewable Energy,released_payment_amount_inr,2025-01,1954000.0,6,6,35,3180000.0,226500.0,1982000.0,3269500.0,1287500.0,1501500.0,3406500.0,-3.6509359823399556,MAD,2602373.400190177,True,released_payment_amount_inr for state_name=Andhra Pradesh|sector=Renewable Energy in 2025-01 has signed robust z -3.651 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Andhra Pradesh|sector=Sanitation,released_payment_count,2025-01,7.0,7,6,35,3.5,0.5,3.0,7.0,4.0,3.0,11.0,4.7215,MAD,5.8068760364747884,True,released_payment_count for state_name=Andhra Pradesh|sector=Sanitation in 2025-01 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Karnataka|sector=Education,released_payment_amount_inr,2025-01,6426000.0,12,6,22,1413000.0,477000.0,985750.0,1801250.0,815500.0,455000.0,2070000.0,7.08861320754717,MAD,2835460.102694634,True,released_payment_amount_inr for state_name=Karnataka|sector=Education in 2025-01 has signed robust z 7.089 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Odisha|sector=Health,released_payment_count,2025-01,16.0,16,6,58,9.5,1.0,8.25,10.0,1.75,7.0,12.5,4.38425,MAD,11.867746218097988,True,released_payment_count for state_name=Odisha|sector=Health in 2025-01 has signed robust z 4.384 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Odisha|sector=Sports,released_payment_count,2025-01,12.0,12,6,20,3.0,1.0,2.0,4.75,2.75,2.0,5.0,6.0705,MAD,6.196080301118842,True,released_payment_count for state_name=Odisha|sector=Sports in 2025-01 has signed robust z 6.071 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Telangana|sector=Sports,released_payment_amount_inr,2025-01,7966000.0,8,6,21,1076500.0,652000.0,751750.0,1968250.0,1216500.0,424500.0,2439500.0,7.127251150306749,MAD,3377174.4727724665,True,released_payment_amount_inr for state_name=Telangana|sector=Sports in 2025-01 has signed robust z 7.127 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 2,released_payment_count,2025-02,9.0,9,6,71,12.5,0.5,12.0,13.0,1.0,9.5,13.5,-4.7215,MAD,10.866972585758365,True,released_payment_count for state_name=Karnataka|district=Karnataka Demo District 2 in 2025-02 has signed robust z -4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 3,progress_report_count,2025-02,17.0,17,6,37,6.0,1.5,4.5,6.75,2.25,4.0,8.5,4.9463333333333335,MAD,9.05777087532211,True,progress_report_count for state_name=Karnataka|district=Karnataka Demo District 3 in 2025-02 has signed robust z 4.946 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 4,progress_report_count,2025-02,15.0,15,6,43,6.0,0.0,6.0,7.5,1.5,6.0,9.5,8.094,IQR_FALLBACK,8.897607264927982,True,progress_report_count for state_name=Rajasthan|district=Rajasthan Demo District 4 in 2025-02 has signed robust z 8.094 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Telangana|district=Telangana Demo District 2,progress_report_count,2025-02,17.0,17,6,53,8.5,0.5,8.0,9.0,1.0,6.5,11.5,11.4665,MAD,10.688220705672009,True,progress_report_count for state_name=Telangana|district=Telangana Demo District 2 in 2025-02 has signed robust z 11.466 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Health,released_payment_count,2025-02,0.0,0,6,20,3.5,0.5,3.0,4.0,1.0,2.0,4.5,-4.7215,MAD,2.2409618433519096,True,released_payment_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Health in 2025-02 has signed robust z -4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Drinking Water,released_payment_amount_inr,2025-02,319000.0,1,6,26,2203500.0,134500.0,2068250.0,2307250.0,239000.0,1131000.0,3480500.0,-9.450522304832713,MAD,1551378.385136824,True,released_payment_amount_inr for state_name=Telangana|district=Telangana Demo District 2|sector=Drinking Water in 2025-02 has signed robust z -9.451 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Drinking Water,released_payment_count,2025-02,1.0,1,6,26,5.5,0.5,2.75,6.0,3.25,1.5,6.0,-6.0705,MAD,2.620499455168446,True,released_payment_count for state_name=Telangana|district=Telangana Demo District 2|sector=Drinking Water in 2025-02 has signed robust z -6.071 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Drinking Water,progress_report_count,2025-02,48.0,48,6,172,27.5,1.0,27.0,30.25,3.25,26.5,32.0,13.82725,MAD,33.54821600840164,True,progress_report_count for sector=Drinking Water in 2025-02 has signed robust z 13.827 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Drinking Water,recommendation_work_count,2025-02,15.0,15,6,55,8.5,1.0,8.0,9.75,1.75,7.5,11.5,4.38425,MAD,10.32882833467195,True,recommendation_work_count for sector=Drinking Water in 2025-02 has signed robust z 4.384 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Renewable Energy,recommended_amount_inr,2025-02,7829000.0,7,6,56,14642000.0,1295000.0,12804750.0,15483250.0,2678500.0,10416000.0,15937000.0,-3.5485471042471044,MAD,12003713.190937333,True,recommended_amount_inr for sector=Renewable Energy in 2025-02 has signed robust z -3.549 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Renewable Energy,released_payment_count,2025-02,35.0,35,6,150,24.5,1.5,24.0,26.5,2.5,22.5,28.0,4.7215,MAD,27.76630378825469,True,released_payment_count for sector=Renewable Energy in 2025-02 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Sports,sanction_work_count,2025-02,5.0,5,6,63,10.5,0.5,10.0,11.0,1.0,9.5,11.5,-7.4195,MAD,8.757561306089311,True,sanction_work_count for sector=Sports in 2025-02 has signed robust z -7.420 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Sports,sanctioned_amount_inr,2025-02,8680000.0,5,6,63,18479500.0,1802500.0,16906750.0,19752250.0,2845500.0,16033000.0,21219500.0,-3.6669973647711513,MAD,15936373.509429052,True,sanctioned_amount_inr for sector=Sports in 2025-02 has signed robust z -3.667 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Karnataka,progress_report_count,2025-02,53.0,53,6,198,34.5,3.5,30.5,37.0,6.5,25.0,39.5,3.5652142857142857,MAD,39.191775323667,True,progress_report_count for state_name=Karnataka in 2025-02 has signed robust z 3.565 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Karnataka,released_payment_count,2025-02,55.0,55,6,261,45.0,0.5,44.25,45.0,0.75,37.5,48.0,13.49,MAD,47.64055430880747,True,released_payment_count for state_name=Karnataka in 2025-02 has signed robust z 13.490 against 6 causal prior months.
