work_id,lifecycle_stage,delay_prediction_applicability,already_overdue_as_of,delay_probability_uncalibrated,delay_probability_calibrated,delay_prediction_percentile_0_100,delay_percentile_within_applicable_execution,cost_overrun_prediction_applicability,already_over_sanction_as_of,cost_overrun_probability_uncalibrated,cost_overrun_probability_calibrated,cost_overrun_prediction_percentile_0_100,cost_overrun_percentile_within_applicable_execution,cost_overrun_model_score_raw_probability,cost_overrun_calibration_status,cost_overrun_calibration_serving_eligible,cost_overrun_model_quality_status,cost_overrun_serving_score,cost_overrun_serving_percentile_0_100,cost_overrun_serving_rank
W-000767,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000768,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000769,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000770,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.2701501846313476,0.8040774299164815,17.125,17.125,0.2701501846313476,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.2701501846313476,17.125,664
W-000771,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000772,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000773,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000774,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000775,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.5102500915527344,0.7173070551369752,40.875,40.875,0.5102500915527344,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.5102500915527344,40.875,474
W-000776,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.4254118502140045,0.7483557748700006,33.25,33.25,0.4254118502140045,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.4254118502140045,33.25,535
W-000777,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000778,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000779,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000780,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000781,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000782,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000783,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000784,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000785,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000786,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000787,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000788,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000789,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.6815038919448853,0.6449130863130333,64.5,64.5,0.6815038919448853,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.6815038919448853,64.5,285
W-000790,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000791,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000792,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000793,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.5657274127006531,0.6957896419935709,48.125,48.125,0.5657274127006531,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.5657274127006531,48.125,416
W-000794,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000795,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000796,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000797,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.8862718939781189,0.4990511881534284,90.125,90.125,0.8862718939781189,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.8862718939781189,90.125,80
W-000798,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.4799642562866211,0.7285844520492208,37.875,37.875,0.4799642562866211,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.4799642562866211,37.875,498
W-000799,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000800,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.8324823379516602,0.5511302753956807,81.875,81.875,0.8324823379516602,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.8324823379516602,81.875,146
W-000801,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000802,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000803,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.9249646663665771,0.445994456946014,95.75,95.75,0.9249646663665771,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.9249646663665771,95.75,35
W-000804,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000805,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000806,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000807,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000808,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.8796356916427612,0.5065114816738182,88.75,88.75,0.8796356916427612,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.8796356916427612,88.75,91
W-000809,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.9396808743476868,0.4193027576101552,97.5,97.5,0.9396808743476868,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.9396808743476868,97.5,21
W-000810,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000811,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.6392278075218201,0.664724209922418,58.375,58.375,0.6392278075218201,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.6392278075218201,58.375,334
W-000812,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000813,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.5164299011230469,0.7149705790147783,41.75,41.75,0.5164299011230469,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.5164299011230469,41.75,467
W-000814,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000815,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000816,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000817,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000818,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000819,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000820,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.3268767595291137,0.783439002189608,24.25,24.25,0.3268767595291137,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.3268767595291137,24.25,607
W-000821,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000822,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000823,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000824,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000825,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000826,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.616546094417572,0.6747032002355304,54.50000000000001,54.50000000000001,0.616546094417572,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.616546094417572,54.50000000000001,365
W-000827,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.8284538984298706,0.5544169960197484,81.25,81.25,0.8284538984298706,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.8284538984298706,81.25,151
W-000828,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000829,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000830,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000831,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000832,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000833,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.5861368775367737,0.6875080429535344,51.24999999999999,51.24999999999999,0.5861368775367737,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.5861368775367737,51.24999999999999,391
W-000834,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000835,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000836,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000837,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.8411957621574402,0.543782944447548,83.375,83.375,0.8411957621574402,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.8411957621574402,83.375,134
W-000838,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000839,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000840,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000841,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000842,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000843,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000844,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.4325747787952423,0.745788493088703,34.0,34.0,0.4325747787952423,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.4325747787952423,34.0,529
W-000845,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000846,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000847,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000848,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000849,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000850,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000851,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000852,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.0726604461669921,0.8941067895835833,1.7500000000000002,1.7500000000000002,0.0726604461669921,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.0726604461669921,1.7500000000000002,787
W-000853,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.1937987953424453,0.8337631633465769,9.5,9.5,0.1937987953424453,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.1937987953424453,9.5,725
W-000854,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000855,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000856,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000857,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000858,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.527309775352478,0.7108238895142387,43.375,43.375,0.527309775352478,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.527309775352478,43.375,454
W-000859,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000860,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000861,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000862,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000863,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000864,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000865,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.8768194317817688,0.5095697116580384,88.25,88.25,0.8768194317817688,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.8768194317817688,88.25,95
W-000866,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000867,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000868,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000869,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000870,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000871,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000872,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000873,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.6505290269851685,0.6595946962892448,60.5,60.5,0.6505290269851685,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.6505290269851685,60.5,317
W-000874,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000875,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-000876,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
