work_id,mp_id,state_name,constituency,district,sector,sub_sector,implementing_agency_id,sanction_status,source_current_status,feature_snapshot_date,lifecycle_stage,is_rejected,recommendation_date,sanction_date_as_of,expected_start_date,expected_completion_date,actual_start_date_as_of,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,estimate_to_recommended_ratio,sanction_to_recommended_ratio,sanction_to_estimate_ratio,days_recommendation_to_sanction,planned_duration_days,days_sanction_to_expected_start,released_payment_count_as_of,released_payment_total_inr_as_of,unique_vendor_count_as_of,largest_payment_inr_as_of,mean_payment_inr_as_of,largest_payment_share_as_of,vendor_hhi_as_of,first_payment_release_date_as_of,last_payment_release_date_as_of,days_since_last_payment_as_of,final_payment_count_as_of,has_final_payment_as_of,zero_value_released_payment_count_as_of,expenditure_to_sanction_pct_as_of,financial_overrun_amount_inr_as_of,financial_overrun_pct_as_of,progress_report_count_as_of,first_progress_report_date_as_of,latest_progress_report_date_as_of,latest_physical_progress_pct_as_of,latest_financial_progress_pct_as_of,latest_expected_progress_pct_as_of,financial_minus_physical_gap_pct_as_of,expected_minus_physical_gap_pct_as_of,days_since_last_progress_report_as_of,physical_progress_decrease_count_as_of,max_physical_progress_drop_pct_as_of,same_day_progress_extra_count_as_of,physical_progress_velocity_pct_per_30d,actual_start_available_as_of,days_since_actual_start_as_of,days_to_expected_completion_as_of,overdue_days_as_of,schedule_elapsed_ratio_as_of,asset_record_count_as_of,is_completed_as_of,completion_date_as_of,completion_marked_as_of,uc_recorded_as_of,handover_recorded_as_of,public_use_recorded_as_of,audit_recorded_as_of,final_expenditure_inr_as_of,actual_duration_days,completion_delay_days,source_current_physical_progress_pct,source_current_expenditure_inr,source_vs_asof_expenditure_difference_inr,source_vs_asof_physical_progress_difference_pct
W-000685,MP-AP-003,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 4,Sports,Open Gym,IA-AP-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-06-25,2023-07-23,2023-09-01,2024-04-25,2023-09-14,1969000,2036000,2113000.0,1.0340274250888777,1.0731335703402742,1.0378192534381139,28.0,237.0,40.0,5,2134000,1,502000.0,426800.0,0.2352389878163074,1.0,2023-12-02,2024-07-11,782.0,1,True,0,100.99384761003314,21000.0,0.9938476100331283,7,2024-02-15,2026-08-31,100.0,101.0,100.0,1.0,0.0,1.0,0,0.0,0,2.789870689655172,True,1083.0,-859.0,,4.624472573839663,1,True,2026-08-31,False,False,False,False,False,,1082.0,858.0,100.0,2134000,0,0.0
W-000686,MP-TS-006,Telangana,Telangana Rajya Sabha Seat,Telangana Demo District 1,Sports,Sports Equipment Facility,IA-TS-005,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-09-23,2024-11-04,2024-12-03,2025-10-21,2024-12-21,1570000,1671000,1649000.0,1.064331210191083,1.0503184713375797,0.9868342309994016,42.0,322.0,29.0,6,1647000,1,325000.0,274500.0,0.1973284760170006,1.0,2025-04-23,2026-01-29,215.0,1,True,0,99.87871437234688,0.0,0.0,4,2025-05-24,2026-08-31,100.0,99.9,100.0,-0.09999999999999432,0.0,1.0,0,0.0,0,4.726293103448276,True,619.0,-315.0,,1.9782608695652173,1,True,2026-08-31,False,False,False,False,False,,618.0,314.0,100.0,1647000,0,0.0
W-000687,MP-OD-005,Odisha,Odisha Demo Constituency 5,Odisha Demo District 2,Sports,Sports Equipment Facility,IA-OD-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-07-12,2024-08-25,2024-09-06,2025-04-29,2024-09-03,2066000,2035000,2046000.0,0.9849951597289448,0.9903194578896418,1.0054054054054054,44.0,235.0,12.0,5,2158000,1,557000.0,431600.0,0.2581093605189991,1.0,2024-11-12,2025-03-07,543.0,1,True,0,105.47409579667644,112000.0,5.474095796676441,5,2025-01-26,2026-08-31,100.0,105.5,100.0,5.5,0.0,1.0,0,0.0,0,4.510309278350515,True,728.0,-490.0,,3.0851063829787235,1,True,2026-08-31,False,False,False,False,False,,727.0,489.0,100.0,2158000,0,0.0
W-000688,MP-TS-006,Telangana,Telangana Rajya Sabha Seat,Telangana Demo District 1,Drinking Water,Pipeline Extension,IA-TS-004,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-10-05,2023-10-27,2023-11-07,2024-09-28,2023-12-09,1818000,1954000,2022000.0,1.0748074807480748,1.1122112211221122,1.0348004094165815,22.0,326.0,11.0,1,2067000,1,2067000.0,2067000.0,1.0,1.0,2024-04-07,2024-04-07,877.0,1,True,0,102.22551928783383,45000.0,2.225519287833828,7,2024-04-29,2026-08-31,100.0,102.2,100.0,2.200000000000003,0.0,1.0,0,0.0,0,3.1791569086651057,True,997.0,-703.0,,3.1564417177914113,1,True,2026-08-31,True,False,False,False,False,2067000.0,996.0,702.0,100.0,2067000,0,0.0
W-000689,MP-TS-005,Telangana,Telangana Demo Constituency 5,Telangana Demo District 3,Community Infrastructure,Public Waiting Hall,,Pending,Not Applicable,2026-09-01,PRE_SANCTION,False,2025-09-28,,,,,2448000,2350000,,0.9599673202614379,,,,,,0,0,0,,,,,,,,0,False,0,,,,0,,,,,,,,,0,0.0,0,,False,,,,,0,False,,False,False,False,False,False,,,,0.0,0,0,
W-000690,MP-OD-004,Odisha,Odisha Demo Constituency 4,Odisha Demo District 3,Sports,Playground Development,IA-OD-004,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-11-19,2024-11-28,2024-12-24,2025-08-12,2024-12-19,1917000,1914000,1941000.0,0.9984350547730829,1.0125195618153364,1.0141065830721003,9.0,231.0,26.0,2,2043000,1,1218000.0,1021500.0,0.5961820851688693,1.0,2024-12-29,2025-01-30,579.0,1,True,0,105.25502318392581,102000.0,5.255023183925812,5,2025-04-22,2026-08-31,100.0,105.3,100.0,5.299999999999997,0.0,1.0,0,0.0,0,5.026209677419355,True,621.0,-385.0,,2.6666666666666665,1,True,2026-08-31,True,False,False,False,False,2043000.0,620.0,384.0,100.0,2043000,0,0.0
W-000691,MP-RJ-005,Rajasthan,Rajasthan Demo Constituency 5,Rajasthan Demo District 3,Sports,Playground Development,IA-RJ-003,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-08-28,2024-09-27,2024-10-20,2025-06-15,2024-11-06,2252000,2425000,2353000.0,1.0768206039076376,1.0448490230905862,0.9703092783505155,30.0,238.0,23.0,4,2476000,1,897000.0,619000.0,0.3622778675282714,1.0,2025-01-04,2025-09-10,356.0,1,True,0,105.2273693157671,123000.0,5.227369315767106,7,2025-02-08,2026-08-31,100.0,105.2,100.0,5.200000000000003,0.0,1.0,0,0.0,0,4.618629173989455,True,664.0,-443.0,,2.861344537815126,1,True,2026-08-31,False,False,False,False,False,,663.0,442.0,100.0,2476000,0,0.0
W-000692,MP-AP-003,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 3,Community Infrastructure,Bus Shelter,,Rejected,Not Applicable,2026-09-01,PRE_SANCTION,True,2025-10-15,,,,,2916000,2849000,,0.9770233196159122,,,,,,0,0,0,,,,,,,,0,False,0,,,,0,,,,,,,,,0,0.0,0,,False,,,,,0,False,,False,False,False,False,False,,,,0.0,0,0,
W-000693,MP-RJ-001,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 1,Roads & Bridges,Approach Road,IA-RJ-003,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2026-04-29,2026-05-09,2026-06-06,2027-01-28,2026-06-01,1668000,1726000,1727000.0,1.0347721822541966,1.0353717026378897,1.0005793742757823,10.0,236.0,28.0,3,358000,1,136000.0,119333.33333333333,0.37988826815642457,1.0,2026-06-17,2026-08-01,31.0,0,False,0,20.729588882455126,0.0,0.0,5,2026-06-19,2026-08-31,22.6,20.7,38.6,-1.9000000000000021,16.0,1.0,0,0.0,0,7.273972602739727,True,92.0,149.0,0.0,0.3686440677966102,0,False,,False,False,False,False,False,,,,22.6,358000,0,0.0
W-000694,MP-TS-004,Telangana,Telangana Demo Constituency 4,Telangana Demo District 2,Drinking Water,Water Tank,IA-TS-003,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-09-12,2023-10-24,2023-11-30,2024-05-29,2023-12-06,2336000,2371000,2456000.0,1.0149828767123288,1.0513698630136987,1.0358498523829607,42.0,181.0,37.0,4,2579000,1,859000.0,644750.0,0.33307483520744474,1.0,2024-02-27,2024-08-21,741.0,1,True,0,105.00814332247556,123000.0,5.00814332247557,8,2024-04-08,2026-08-31,100.0,105.0,100.0,5.0,0.0,1.0,1,1.1999999999999957,0,3.0171428571428573,True,1000.0,-825.0,,5.558011049723757,1,True,2026-08-31,False,False,False,False,False,,999.0,824.0,100.0,2579000,0,0.0
W-000695,MP-AP-003,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 4,Roads & Bridges,Approach Road,IA-AP-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-04-11,2025-05-12,2025-05-19,2026-05-04,2025-05-16,3815000,3974000,4037000.0,1.0416775884665792,1.0581913499344693,1.0158530447911425,31.0,350.0,7.0,3,4162000,1,1958000.0,1387333.3333333333,0.470446900528592,1.0,2025-06-22,2026-01-07,237.0,1,True,0,103.09635868218973,125000.0,3.0963586821897446,8,2025-07-14,2026-08-31,100.0,103.1,100.0,3.0999999999999943,0.0,1.0,0,0.0,0,6.138014527845036,True,473.0,-120.0,,1.3428571428571427,1,True,2026-08-31,False,False,False,False,False,,472.0,119.0,100.0,4162000,0,0.0
W-000696,MP-TS-005,Telangana,Telangana Demo Constituency 5,Telangana Demo District 2,Drinking Water,RO Water Plant,IA-TS-002,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-07-27,2023-09-01,2023-10-16,2024-04-19,2023-11-06,2282000,2392000,2440000.0,1.0482033304119194,1.0692375109553023,1.020066889632107,36.0,186.0,45.0,6,2240000,1,507000.0,373333.3333333333,0.22633928571428572,1.0,2023-12-29,2024-08-03,759.0,1,True,0,91.80327868852459,0.0,0.0,4,2024-07-20,2026-08-31,100.0,91.8,100.0,-8.200000000000003,0.0,1.0,0,0.0,0,2.704663212435233,True,1030.0,-865.0,,5.650537634408602,1,True,2026-08-31,False,False,False,False,False,,1029.0,864.0,100.0,2240000,0,0.0
W-000697,MP-OD-004,Odisha,Odisha Demo Constituency 4,Odisha Demo District 3,Sanitation,Solid Waste Shed,IA-OD-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-02-02,2025-02-28,2025-03-27,2025-10-04,2025-04-17,2697000,2604000,2606000.0,0.9655172413793104,0.9662588060808306,1.0007680491551458,26.0,191.0,27.0,3,2719000,1,1217000.0,906333.3333333334,0.44759102611254137,1.0,2025-05-26,2025-08-15,382.0,1,True,0,104.33614735226399,113000.0,4.336147352264006,7,2025-06-27,2026-08-31,100.0,104.3,100.0,4.299999999999997,0.0,1.0,0,0.0,0,6.209302325581395,True,502.0,-332.0,,2.738219895287958,1,True,2026-08-31,False,False,False,False,False,,501.0,331.0,100.0,2719000,0,0.0
W-000698,MP-KA-001,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 2,Drinking Water,Water Tank,IA-KA-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-10-15,2025-11-07,2025-12-22,2026-07-11,2026-01-18,1635000,1751000,1758000.0,1.070948012232416,1.075229357798165,1.0039977155910909,23.0,201.0,45.0,2,1800000,1,1095000.0,900000.0,0.6083333333333333,1.0,2026-02-05,2026-08-05,27.0,1,True,0,102.3890784982935,42000.0,2.3890784982935154,5,2026-03-04,2026-08-31,100.0,102.4,100.0,2.4000000000000057,0.0,1.0,0,0.0,0,13.1,True,226.0,-52.0,,1.2587064676616915,1,True,2026-08-31,True,False,False,False,False,1800000.0,225.0,51.0,100.0,1800000,0,0.0
W-000699,MP-OD-003,Odisha,Odisha Demo Constituency 3,Odisha Demo District 3,Sanitation,Solid Waste Shed,IA-OD-003,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-08-08,2023-08-30,2023-10-04,2024-08-20,2023-11-04,2683000,2766000,2847000.0,1.0309355199403654,1.0611256056653,1.029284164859002,22.0,321.0,35.0,5,2881000,1,769000.0,576200.0,0.26692120791391877,1.0,2024-04-11,2025-01-01,608.0,1,True,0,101.19423955040394,34000.0,1.194239550403934,8,2024-03-11,2026-08-31,100.0,101.2,100.0,1.2000000000000028,0.0,1.0,0,0.0,0,2.7475083056478407,True,1032.0,-742.0,,3.311526479750779,1,True,2026-08-31,False,False,False,False,False,,1031.0,741.0,100.0,2881000,0,0.0
W-000700,MP-KA-004,Karnataka,Karnataka Demo Constituency 4,Karnataka Demo District 4,Community Infrastructure,Bus Shelter,IA-KA-003,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-07-28,2023-08-19,2023-09-10,2024-04-19,2023-09-05,1364000,1444000,1466000.0,1.0586510263929618,1.0747800586510263,1.0152354570637119,22.0,222.0,22.0,3,1409000,1,480000.0,469666.6666666667,0.340667139815472,1.0,2023-10-05,2024-07-11,782.0,1,True,0,96.11186903137789,0.0,0.0,8,2024-01-19,2026-08-31,100.0,96.1,100.0,-3.9000000000000057,0.0,1.0,0,0.0,0,2.5790575916230365,True,1092.0,-865.0,,4.896396396396397,1,True,2026-08-31,False,False,False,False,False,,1091.0,864.0,100.0,1409000,0,0.0
W-000701,MP-AP-002,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 3,Renewable Energy,Solar Water System,IA-AP-002,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-08-18,2024-10-02,2024-11-16,2025-10-29,2024-12-15,2156000,2199000,2139000.0,1.0199443413729128,0.9921150278293135,0.9727148703956344,45.0,347.0,45.0,3,1930000,1,765000.0,643333.3333333334,0.3963730569948187,1.0,2025-01-05,2025-05-02,487.0,1,True,0,90.22907900888265,0.0,0.0,6,2025-03-29,2026-08-31,100.0,90.2,100.0,-9.799999999999997,0.0,1.0,0,0.0,0,4.5576923076923075,True,625.0,-307.0,,1.8847262247838616,1,True,2026-08-31,False,False,False,False,False,,624.0,306.0,100.0,1930000,0,0.0
W-000702,MP-KA-002,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 4,Sports,Indoor Sports Hall,IA-KA-006,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-08-09,2023-09-26,2023-10-15,2024-09-11,2023-11-05,1034000,1050000,1042000.0,1.0154738878143132,1.0077369439071566,0.9923809523809524,48.0,332.0,19.0,1,1073000,1,1073000.0,1073000.0,1.0,1.0,2024-07-06,2024-07-06,787.0,1,True,0,102.97504798464492,31000.0,2.9750479846449136,5,2024-05-29,2026-08-31,100.0,103.0,100.0,3.0,0.0,1.0,0,0.0,0,2.7451456310679614,True,1031.0,-720.0,,3.1686746987951806,1,True,2026-08-31,False,False,False,False,False,,1030.0,719.0,100.0,1073000,0,0.0
W-000703,MP-TS-006,Telangana,Telangana Rajya Sabha Seat,Telangana Demo District 4,Community Infrastructure,Public Waiting Hall,IA-TS-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-04-19,2024-05-16,2024-06-21,2025-01-19,2024-07-06,3032000,3009000,2961000.0,0.9924142480211082,0.9765831134564644,0.9840478564307079,27.0,212.0,36.0,6,2951000,1,660000.0,491833.3333333333,0.22365299898339547,1.0,2024-08-04,2025-05-23,466.0,1,True,0,99.66227625802094,0.0,0.0,6,2024-11-14,2026-08-31,100.0,99.7,100.0,-0.29999999999999716,0.0,1.0,0,0.0,0,3.687022900763359,True,787.0,-590.0,,3.7830188679245285,1,True,2026-08-31,True,False,False,False,False,2951000.0,786.0,589.0,100.0,2951000,0,0.0
W-000704,MP-KA-001,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 2,Sanitation,Community Sanitation,IA-KA-004,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2025-12-08,2025-12-23,2026-01-02,2026-12-08,2026-02-05,2267000,2408000,2501000.0,1.0621967357741509,1.1032201146890164,1.0386212624584719,15.0,340.0,10.0,6,1492000,1,424000.0,248666.66666666666,0.28418230563002683,1.0,2026-02-28,2026-08-19,13.0,0,False,0,59.656137544982,0.0,0.0,5,2026-03-18,2026-08-31,67.8,59.7,60.9,-8.099999999999994,-6.899999999999999,1.0,0,0.0,0,10.86144578313253,True,208.0,98.0,0.0,0.711764705882353,0,False,,False,False,False,False,False,,,,67.8,1492000,0,0.0
W-000705,MP-KA-002,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 3,Sanitation,Public Toilet,IA-KA-003,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-05-28,2024-06-15,2024-07-16,2025-01-16,2024-08-12,2005000,2048000,2078000.0,1.0214463840399002,1.0364089775561098,1.0146484375,18.0,184.0,31.0,5,2219000,1,606000.0,443800.0,0.27309598918431727,1.0,2024-09-07,2025-06-04,454.0,1,True,0,106.78537054860442,141000.0,6.785370548604427,4,2025-02-15,2026-08-31,100.0,106.8,100.0,6.799999999999997,0.0,1.0,0,0.0,0,3.7740213523131674,True,750.0,-593.0,,4.2228260869565215,1,True,2026-08-31,False,False,False,False,False,,749.0,592.0,100.0,2219000,0,0.0
W-000706,MP-AP-001,Odisha,Andhra Pradesh Demo Constituency 1,Odisha Demo District 4,Health,Health Sub-Centre,IA-AP-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2026-01-18,2026-02-12,2026-03-16,2026-09-13,2026-04-03,2376000,2456000,2521000.0,1.0336700336700337,1.061026936026936,1.0264657980456027,25.0,181.0,32.0,3,2626000,1,982000.0,875333.3333333334,0.37395277989337394,1.0,2026-04-24,2026-08-27,5.0,1,True,0,104.16501388337961,105000.0,4.165013883379611,7,2026-04-24,2026-08-31,100.0,104.2,82.9,4.200000000000003,-17.099999999999994,1.0,0,0.0,0,18.790697674418603,True,151.0,12.0,,0.9337016574585635,1,True,2026-08-31,False,False,True,False,False,,150.0,-13.0,100.0,2626000,0,0.0
W-000707,MP-KA-006,Karnataka,Karnataka Rajya Sabha Seat,Karnataka Demo District 3,Sanitation,Solid Waste Shed,IA-KA-004,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-11-27,2025-12-21,2026-01-06,2026-07-24,2026-01-07,1393000,1323000,1345000.0,0.949748743718593,0.9655419956927495,1.0166288737717308,24.0,199.0,16.0,3,1419000,1,526000.0,473000.0,0.37068357998590556,1.0,2026-02-28,2026-04-09,145.0,1,True,0,105.50185873605949,74000.0,5.5018587360594795,4,2026-03-07,2026-08-31,100.0,105.5,100.0,5.5,0.0,1.0,0,0.0,0,11.288135593220337,True,237.0,-39.0,,1.1959798994974875,1,True,2026-08-31,False,False,False,False,False,,236.0,38.0,100.0,1419000,0,0.0
W-000708,MP-RJ-005,Rajasthan,Rajasthan Demo Constituency 5,Rajasthan Demo District 1,Education,Digital Classroom,IA-RJ-001,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2026-03-26,2026-04-14,2026-05-23,2026-12-04,2026-06-01,752000,769000,763000.0,1.0226063829787233,1.014627659574468,0.9921976592977894,19.0,195.0,39.0,4,291000,1,101000.0,72750.0,0.3470790378006873,1.0,2026-06-20,2026-08-22,10.0,0,False,0,38.1389252948886,0.0,0.0,5,2026-06-19,2026-08-31,44.7,38.1,46.7,-6.600000000000001,2.0,1.0,0,0.0,0,16.232876712328768,True,92.0,94.0,0.0,0.517948717948718,0,False,,False,False,False,False,False,,,,44.7,291000,0,0.0
W-000709,MP-MH-006,Maharashtra,Maharashtra Rajya Sabha Seat,Maharashtra Demo District 1,Community Infrastructure,Anganwadi Building,,Pending,Not Applicable,2026-09-01,PRE_SANCTION,False,2025-12-18,,,,,2525000,2444000,,0.9679207920792079,,,,,,0,0,0,,,,,,,,0,False,0,,,,0,,,,,,,,,0,0.0,0,,False,,,,,0,False,,False,False,False,False,False,,,,0.0,0,0,
W-000710,MP-AP-001,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 1,Renewable Energy,Solar Water System,IA-AP-002,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-06-04,2024-07-11,2024-08-04,2025-06-21,2024-08-13,2393000,2500000,2432000.0,1.0447137484329294,1.0162975344755536,0.9728,37.0,321.0,24.0,2,2262000,1,1579000.0,1131000.0,0.698054818744474,1.0,2024-11-25,2025-03-16,534.0,1,True,0,93.00986842105263,0.0,0.0,3,2025-04-19,2026-08-31,100.0,93.0,100.0,-7.0,0.0,1.0,0,0.0,0,3.577154308617234,True,749.0,-437.0,,2.3613707165109035,1,True,2026-08-31,False,False,False,False,False,,748.0,436.0,100.0,2262000,0,0.0
W-000711,MP-TS-005,Telangana,Telangana Demo Constituency 5,Telangana Demo District 2,Sanitation,Drainage,IA-TS-002,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2025-07-22,2025-08-16,2025-09-28,2026-06-15,2025-10-25,2338000,2232000,2298000.0,0.9546621043627032,0.9828913601368692,1.0295698924731183,25.0,260.0,43.0,5,2044000,1,577000.0,408800.0,0.28228962818003916,1.0,2026-03-05,2026-08-17,15.0,0,False,0,88.94691035683203,0.0,0.0,4,2026-01-10,2026-08-31,89.2,88.9,100.0,-0.29999999999999716,10.799999999999997,1.0,0,0.0,0,8.626609442060085,True,311.0,-78.0,78.0,1.3,0,False,,False,False,False,False,False,,,,89.2,2044000,0,0.0
W-000712,MP-MH-005,Maharashtra,Maharashtra Demo Constituency 5,Maharashtra Demo District 4,Sanitation,Drainage,IA-MH-002,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-04-24,2025-05-08,2025-05-24,2025-12-23,2025-06-13,1433000,1538000,2234000.0,1.0732728541521284,1.5589672016748082,1.4525357607282186,14.0,213.0,16.0,3,2256000,1,835000.0,752000.0,0.3701241134751773,1.0,2025-12-28,2026-03-30,155.0,1,True,0,100.98478066248882,22000.0,0.9847806624888094,5,2025-09-09,2026-08-31,100.0,101.0,100.0,1.0,0.0,1.0,0,0.0,0,6.657303370786517,True,445.0,-252.0,,2.183098591549296,1,True,2026-08-31,False,False,True,False,False,,444.0,251.0,100.0,2256000,0,0.0
W-000713,MP-OD-002,Odisha,Odisha Demo Constituency 2,Odisha Demo District 2,Sanitation,Community Sanitation,IA-OD-004,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2023-07-03,2023-07-24,2023-09-06,2024-03-10,2023-09-01,1262000,1256000,1279000.0,0.9952456418383518,1.0134706814580032,1.018312101910828,21.0,186.0,44.0,6,916000,1,213000.0,152666.66666666666,0.23253275109170304,1.0,2023-10-22,2024-06-10,813.0,0,False,0,71.61845191555904,0.0,0.0,4,2024-05-31,2026-08-31,83.8,71.6,100.0,-12.200000000000003,16.200000000000003,1.0,0,0.0,0,2.2189781021897805,True,1096.0,-905.0,905.0,5.865591397849462,0,False,,False,False,False,False,False,,,,83.8,916000,0,0.0
W-000714,MP-AP-003,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 3,Drinking Water,RO Water Plant,IA-AP-006,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-08-09,2023-09-22,2023-10-30,2024-10-08,2023-11-27,595000,574000,572000.0,0.9647058823529412,0.9613445378151261,0.9965156794425087,44.0,344.0,38.0,1,520000,1,520000.0,520000.0,1.0,1.0,2024-06-06,2024-06-06,817.0,1,True,0,90.9090909090909,0.0,0.0,4,2024-08-05,2026-08-31,100.0,90.9,100.0,-9.099999999999994,0.0,1.0,0,0.0,0,2.9285714285714284,True,1009.0,-693.0,,3.01453488372093,1,True,2026-08-31,False,False,False,False,False,,1008.0,692.0,100.0,520000,0,0.0
W-000715,MP-TS-006,Telangana,Telangana Rajya Sabha Seat,Telangana Demo District 3,Renewable Energy,Solar Public Facility,IA-TS-003,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-05-02,2023-05-09,2023-06-10,2024-03-07,2023-06-27,2309000,2332000,2290000.0,1.0099610220874837,0.9917713295799048,0.9819897084048027,7.0,271.0,32.0,6,2273000,1,449000.0,378833.3333333333,0.19753629564452266,1.0,2023-07-27,2024-04-18,866.0,1,True,0,99.25764192139738,0.0,0.0,4,2024-04-12,2026-08-31,100.0,99.3,100.0,-0.7000000000000028,0.0,1.0,0,0.0,0,2.7072330654420202,True,1162.0,-908.0,,4.350553505535055,1,True,2026-08-31,False,False,False,False,False,,1161.0,907.0,100.0,2273000,0,0.0
W-000716,MP-OD-005,Odisha,Odisha Demo Constituency 5,Odisha Demo District 2,Roads & Bridges,Small Bridge,IA-OD-005,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-10-30,2024-11-28,2024-12-26,2025-09-08,2025-01-09,1986000,1918000,1909000.0,0.9657603222557906,0.9612286002014099,0.9953076120959332,29.0,256.0,28.0,1,1934000,1,1934000.0,1934000.0,1.0,1.0,2025-10-14,2025-10-14,322.0,1,True,0,101.30958617077003,25000.0,1.3095861707700367,4,2025-06-07,2026-08-31,100.0,101.3,100.0,1.2999999999999972,0.0,1.0,0,0.0,0,5.186666666666666,True,600.0,-358.0,,2.3984375,1,True,2026-08-31,False,False,False,False,False,,599.0,357.0,100.0,1934000,0,0.0
W-000717,MP-TS-002,Telangana,Telangana Demo Constituency 2,Telangana Demo District 2,Drinking Water,RO Water Plant,IA-TS-005,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-05-02,2024-05-16,2024-06-11,2025-02-19,2024-06-23,1277000,1230000,1229000.0,0.9631949882537196,0.9624119028974158,0.9991869918699187,14.0,253.0,26.0,5,1268000,1,430000.0,253600.0,0.3391167192429022,1.0,2024-09-01,2025-03-14,536.0,1,True,0,103.17331163547601,39000.0,3.173311635475997,7,2024-10-15,2026-08-31,100.0,103.2,100.0,3.200000000000003,0.0,1.0,0,0.0,0,3.665693430656934,True,800.0,-559.0,,3.2094861660079053,1,True,2026-08-31,False,False,False,False,False,,799.0,558.0,100.0,1268000,0,0.0
W-000718,MP-TS-005,Telangana,Telangana Demo Constituency 5,Telangana Demo District 2,Roads & Bridges,Approach Road,IA-TS-003,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-11-12,2025-11-28,2025-12-30,2026-08-24,2026-01-08,3191000,3334000,3236000.0,1.0448135380758383,1.0141021623315576,0.9706058788242351,16.0,237.0,32.0,5,3194000,1,769000.0,638800.0,0.24076393237319976,1.0,2026-05-21,2026-07-23,40.0,1,True,0,98.70210135970335,0.0,0.0,7,2026-02-10,2026-08-31,100.0,98.7,99.2,-1.2999999999999972,-0.7999999999999972,1.0,0,0.0,0,13.58910891089109,True,236.0,-8.0,,1.0337552742616034,1,True,2026-08-31,False,False,False,False,False,,235.0,7.0,100.0,3194000,0,0.0
W-000719,MP-AP-003,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 1,Sports,Open Gym,IA-AP-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-11-24,2024-01-08,2024-01-21,2024-11-14,2024-01-20,2023000,2121000,2140000.0,1.0484429065743945,1.0578348986653485,1.0089580386610089,45.0,298.0,13.0,1,1969000,1,1969000.0,1969000.0,1.0,1.0,2024-07-15,2024-07-15,778.0,1,True,0,92.00934579439253,0.0,0.0,6,2024-06-27,2026-08-31,100.0,92.0,100.0,-8.0,0.0,1.0,0,0.0,0,3.290566037735849,True,955.0,-656.0,,3.2013422818791946,1,True,2026-08-31,True,False,False,False,False,1969000.0,954.0,655.0,100.0,1969000,0,0.0
