work_id,lifecycle_stage,review_priority_score_0_100,review_priority_band,review_priority_rank_overall,review_priority_rank_within_lifecycle,fusion_evidence_coverage_pct,top_contributor_1_family,top_contributor_1_points,top_contributor_1_summary,top_contributor_2_family,top_contributor_2_points,top_contributor_2_summary,top_contributor_3_family,top_contributor_3_points,top_contributor_3_summary,has_duplicate_review_candidate,has_payment_evidence,has_compliance_review,has_deterministic_non_compliant_evidence,already_overdue_as_of,already_over_sanction_as_of,cost_prediction_available
W-000594,EXECUTION,17.644674,LOW,2650,509,100,OBSERVED_CONDITIONS,10.830258,"Observed overdue=True (days=63.0, score=54.151); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,3.35,Within-lifecycle statistical unusualness percentile 33.500; not a probability.,OPERATIONAL_TREND_CONTEXT,2.089416,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Health context; strongest metric progress_report_count; signed robust z 9.106.,False,False,False,False,True,False,True
W-000595,COMPLETION,42.845543,MEDIUM,1752,1618,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,8.868613,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Health context; strongest metric progress_report_count; signed robust z 26.980.,PAYMENT_EXECUTION,1.205146,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 6.026; persistence boost 0 points.,False,True,True,False,False,False,False
W-000596,EXECUTION,27.132984,MEDIUM,2361,315,100,PAYMENT_EXECUTION,15.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,ANOMALY,5.925,Within-lifecycle statistical unusualness percentile 59.250; not a probability.,COST_OVERRUN_PREDICTION,3.54375,Weak secondary raw-XGBoost serving percentile 70.875; calibrated output excluded.,False,True,False,False,False,False,True
W-000597,COMPLETION,46.630032,MEDIUM,1396,1310,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,9.569397,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 47.847; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,4.890511,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Sports context; strongest metric progress_report_count; signed robust z 10.192.,False,True,True,False,False,False,False
W-000598,PRE_SANCTION,25.282881,MEDIUM,2422,139,100,ANOMALY,15.501859,Within-lifecycle statistical unusualness percentile 51.673; not a probability.,OPERATIONAL_TREND_CONTEXT,9.781022,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Sports context; strongest metric progress_report_count; signed robust z 10.192.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-000599,COMPLETION,51.572538,HIGH,980,926,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 20.900; persistence boost 10 points.,ANOMALY,4.087137,Within-lifecycle statistical unusualness percentile 51.089; not a probability.,False,True,True,False,False,False,False
W-000600,COMPLETION,42.711225,MEDIUM,1761,1626,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,7.087137,Within-lifecycle statistical unusualness percentile 88.589; not a probability.,PAYMENT_EXECUTION,2.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 10.000; persistence boost 10 points.,False,False,True,False,False,False,False
W-000601,COMPLETION,44.370082,MEDIUM,1615,1498,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,6.751825,state_name=Karnataka|district=Karnataka Demo District 1|sector=Education context; strongest metric progress_report_count; signed robust z 14.839.,ANOMALY,3.618257,Within-lifecycle statistical unusualness percentile 45.228; not a probability.,False,False,True,False,False,False,False
W-000602,COMPLETION,54.733198,HIGH,681,641,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 24.624; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,9.160584,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Community Infrastructure context; strongest metric progress_report_count; signed robust z 30.352.,False,True,True,False,False,False,False
W-000603,COMPLETION,45.506985,MEDIUM,1502,1404,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,7.704807,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 38.524; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,3.959854,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Education context; strongest metric progress_report_count; signed robust z 8.768.,False,True,True,False,False,False,False
W-000604,COMPLETION,38.968173,MEDIUM,2021,1836,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,3.613139,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sanitation context; strongest metric progress_report_count; signed robust z 8.431.,PAYMENT_EXECUTION,2.342586,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 11.713; persistence boost 0 points.,False,True,True,False,False,False,False
W-000605,EXECUTION,10.075,LOW,2877,693,100,ANOMALY,7.8,Within-lifecycle statistical unusualness percentile 78.000; not a probability.,COST_OVERRUN_PREDICTION,2.275,Weak secondary raw-XGBoost serving percentile 45.500; calibrated output excluded.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,True
W-000606,EXECUTION,6.886998,LOW,2949,761,100,COST_OVERRUN_PREDICTION,3.78125,Weak secondary raw-XGBoost serving percentile 75.625; calibrated output excluded.,OPERATIONAL_TREND_CONTEXT,2.518248,state_name=Maharashtra|district=Maharashtra Demo District 4 context; strongest metric released_payment_count; signed robust z 10.792.,ANOMALY,0.5875,Within-lifecycle statistical unusualness percentile 5.875; not a probability.,False,False,False,False,False,False,True
W-000607,COMPLETION,47.027338,MEDIUM,1353,1272,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,5.036496,state_name=Maharashtra|district=Maharashtra Demo District 4 context; strongest metric released_payment_count; signed robust z 10.792.,ANOMALY,4.630705,Within-lifecycle statistical unusualness percentile 57.884; not a probability.,False,True,True,False,False,False,False
W-000608,EXECUTION,23.01498,LOW,2487,392,100,OBSERVED_CONDITIONS,12.859779,"Observed overdue=True (days=236.0, score=64.299); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,6.8625,Within-lifecycle statistical unusualness percentile 68.625; not a probability.,OPERATIONAL_TREND_CONTEXT,1.742701,state_name=Telangana|district=Telangana Demo District 2|sector=Sanitation context; strongest metric progress_report_count; signed robust z 8.094.,False,False,False,False,True,False,True
W-000609,COMPLETION,42.181906,MEDIUM,1802,1662,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,5.510373,Within-lifecycle statistical unusualness percentile 68.880; not a probability.,OPERATIONAL_TREND_CONTEXT,4.671533,state_name=Telangana|district=Telangana Demo District 4|sector=Sanitation context; strongest metric progress_report_count; signed robust z 9.780.,False,False,True,False,False,False,False
W-000610,COMPLETION,51.875607,HIGH,954,901,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,13.387949,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 66.940; persistence boost 10 points.,ANOMALY,5.86722,Within-lifecycle statistical unusualness percentile 73.340; not a probability.,False,True,True,False,False,False,False
W-000611,PRE_SANCTION,26.207908,MEDIUM,2383,124,100,ANOMALY,22.193309,Within-lifecycle statistical unusualness percentile 73.978; not a probability.,OPERATIONAL_TREND_CONTEXT,4.014599,state_name=Rajasthan|district=Rajasthan Demo District 4|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 5.621.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-000612,COMPLETION,34.321107,MEDIUM,2198,1924,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,2.211618,Within-lifecycle statistical unusualness percentile 27.645; not a probability.,OPERATIONAL_TREND_CONTEXT,0.109489,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 3.541.,False,False,True,False,False,False,False
W-000613,COMPLETION,43.826703,MEDIUM,1665,1544,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,6.784232,Within-lifecycle statistical unusualness percentile 84.803; not a probability.,PEER_DEVIATION,3.819843,1 peer-outlier metric(s); strongest physical_progress_velocity_pct_per_30d has absolute robust deviation 5.967.,False,False,True,False,False,False,False
W-000614,COMPLETION,37.909834,MEDIUM,2078,1871,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,4.416058,state_name=Karnataka|district=Karnataka Demo District 2|sector=Education context; strongest metric progress_report_count; signed robust z 9.443.,ANOMALY,1.493776,Within-lifecycle statistical unusualness percentile 18.672; not a probability.,False,False,True,False,False,False,False
W-000615,EXECUTION,56.394114,HIGH,548,36,100,OBSERVED_CONDITIONS,19.151292,"Observed overdue=True (days=858.0, score=95.756); observed over sanction=False (overrun_pct=0.0, score=0.000).",PAYMENT_EXECUTION,15.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 51.029; persistence boost 10 points.,ANOMALY,7.4375,Within-lifecycle statistical unusualness percentile 74.375; not a probability.,False,True,True,False,True,False,True
W-000616,PRE_SANCTION,11.34236,LOW,2832,251,100,OPERATIONAL_TREND_CONTEXT,9.781022,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Sports context; strongest metric progress_report_count; signed robust z 10.192.,ANOMALY,1.561338,Within-lifecycle statistical unusualness percentile 5.204; not a probability.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-000617,PRE_SANCTION,23.907959,LOW,2463,156,100,ANOMALY,12.156134,Within-lifecycle statistical unusualness percentile 40.520; not a probability.,OPERATIONAL_TREND_CONTEXT,11.751825,state_name=Telangana|district=Telangana Demo District 3|sector=Sports context; strongest metric progress_report_count; signed robust z 12.816.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-000618,EXECUTION,70.606836,HIGH,32,4,100,PAYMENT_EXECUTION,25.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 100.000; persistence boost 10 points.,OBSERVED_CONDITIONS,19.473684,"Observed overdue=False (days=0.0, score=0.000); observed over sanction=True (overrun_pct=50.921560222888985, score=97.368).",ANOMALY,9.875,Within-lifecycle statistical unusualness percentile 98.750; not a probability.,False,True,False,False,False,True,True
W-000619,COMPLETION,42.595829,MEDIUM,1774,1638,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,8.375912,state_name=Odisha|district=Odisha Demo District 2|sector=Sanitation context; strongest metric progress_report_count; signed robust z 22.258.,PAYMENT_EXECUTION,2.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 10.000; persistence boost 10 points.,False,False,True,False,False,False,False
W-000620,COMPLETION,39.694506,MEDIUM,1979,1806,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,5.20073,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 11.129.,ANOMALY,2.493776,Within-lifecycle statistical unusualness percentile 31.172; not a probability.,False,False,True,False,False,False,False
W-000621,EXECUTION,25.878504,MEDIUM,2396,340,100,OBSERVED_CONDITIONS,11.95572,"Observed overdue=True (days=170.0, score=59.779); observed over sanction=False (overrun_pct=0.0, score=0.000).",PAYMENT_EXECUTION,8.344617,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 33.378; persistence boost 0 points.,ANOMALY,2.9625,Within-lifecycle statistical unusualness percentile 29.625; not a probability.,False,False,False,False,True,False,True
W-000622,PRE_SANCTION,24.013242,LOW,2460,154,100,OPERATIONAL_TREND_CONTEXT,14.087591,state_name=Maharashtra|district=Maharashtra Demo District 3 context; strongest metric progress_report_count; signed robust z 15.813.,ANOMALY,9.925651,Within-lifecycle statistical unusualness percentile 33.086; not a probability.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-000623,COMPLETION,71.295448,HIGH,27,24,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,ANOMALY,7.261411,Within-lifecycle statistical unusualness percentile 90.768; not a probability.,False,True,True,False,False,False,False
W-000624,COMPLETION,42.854802,MEDIUM,1750,1616,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,6.605839,state_name=Rajasthan|district=Rajasthan Demo District 4|sector=Sanitation context; strongest metric progress_report_count; signed robust z 14.502.,ANOMALY,2.248963,Within-lifecycle statistical unusualness percentile 28.112; not a probability.,False,False,True,False,False,False,False
W-000625,EXECUTION,13.110949,LOW,2786,616,100,COST_OVERRUN_PREDICTION,4.65,Weak secondary raw-XGBoost serving percentile 93.000; calibrated output excluded.,OPERATIONAL_TREND_CONTEXT,3.010949,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 13.153.,ANOMALY,2.95,Within-lifecycle statistical unusualness percentile 29.500; not a probability.,False,False,False,False,False,False,True
W-000626,EXECUTION,29.401778,MEDIUM,2303,279,100,PAYMENT_EXECUTION,12.863913,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 51.456; persistence boost 0 points.,COMPLIANCE,6.0,Strongest actionable compliance result REVIEW/WARNING under rule MPLADS-3.2.12-COMPLETION-LIMIT.,COST_OVERRUN_PREDICTION,4.175,Weak secondary raw-XGBoost serving percentile 83.500; calibrated output excluded.,False,False,True,False,False,False,True
