payment_id,work_id,vendor_id,payment_request_date,authorization_date,payment_release_date,payment_amount_inr,payment_stage,invoice_number,cumulative_expenditure_inr,payment_status,payment_mode,pfms_reference,authorized_by_agency_id,concurrence_authority,is_final_payment,source_type,synthetic_marker
P-W-000875-01,W-000875,VN-KA-007,2026-01-23,2026-01-25,2026-01-27,945000,Stage 1,INV-0875-01,945000,Released,PFMS/CNA Demo,DEMO-PFMS-67242516,IA-KA-005,Karnataka Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000876-01,W-000876,VN-OD-001,2024-08-24,2024-08-25,2024-08-26,415000,Stage 1,INV-0876-01,415000,Released,PFMS/CNA Demo,DEMO-PFMS-73575558,IA-OD-005,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000876-02,W-000876,VN-OD-001,2025-01-12,2025-01-15,2025-01-15,522000,Stage 2,INV-0876-02,937000,Released,PFMS/CNA Demo,DEMO-PFMS-59093201,IA-OD-005,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000876-03,W-000876,VN-OD-001,2025-02-26,2025-03-02,2025-03-02,478000,Stage 3,INV-0876-03,1415000,Released,PFMS/CNA Demo,DEMO-PFMS-32431015,IA-OD-005,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000876-04,W-000876,VN-OD-001,2025-07-26,2025-07-31,2025-08-02,321000,Stage 4,INV-0876-04,1736000,Released,PFMS/CNA Demo,DEMO-PFMS-53287034,IA-OD-005,Odisha Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000877-01,W-000877,VN-TS-007,2025-01-20,2025-01-28,2025-01-28,1301000,Stage 1,INV-0877-01,1301000,Released,PFMS/CNA Demo,DEMO-PFMS-41399320,IA-TS-003,Telangana Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000878-01,W-000878,VN-AP-007,2025-01-01,2025-01-02,2025-01-04,3919000,Stage 1,INV-0878-01,3919000,Released,PFMS/CNA Demo,DEMO-PFMS-47753446,IA-AP-002,Andhra Pradesh Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000879-01,W-000879,VN-OD-001,2026-03-29,2026-03-27,2026-03-30,87000,Stage 1,INV-0879-01,87000,Released,PFMS/CNA Demo,DEMO-PFMS-35819225,IA-OD-006,Odisha Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000879-02,W-000879,VN-OD-001,2026-05-11,2026-05-13,2026-05-13,61000,Stage 2,INV-0879-02,148000,Released,PFMS/CNA Demo,DEMO-PFMS-54747902,IA-OD-006,Odisha Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000879-03,W-000879,VN-OD-001,2026-05-15,2026-05-22,2026-05-25,54000,Stage 3,INV-0879-03,202000,Released,PFMS/CNA Demo,DEMO-PFMS-52638559,IA-OD-006,Odisha Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000879-04,W-000879,VN-OD-001,2026-06-19,2026-06-23,2026-06-26,86000,Stage 4,INV-0879-04,288000,Released,PFMS/CNA Demo,DEMO-PFMS-32196504,IA-OD-006,Odisha Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000879-05,W-000879,VN-OD-001,2026-08-17,2026-08-23,2026-08-23,44000,Stage 5,INV-0879-05,332000,Released,PFMS/CNA Demo,DEMO-PFMS-17580746,IA-OD-006,Odisha Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000879-06,W-000879,VN-OD-001,2026-08-23,2026-08-27,2026-08-30,76000,Stage 6,INV-0879-06,408000,Released,PFMS/CNA Demo,DEMO-PFMS-37626291,IA-OD-006,Odisha Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000880-01,W-000880,VN-TS-005,2023-08-12,2023-08-14,2023-08-14,511000,Stage 1,INV-0880-01,511000,Released,PFMS/CNA Demo,DEMO-PFMS-31455837,IA-TS-003,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000880-02,W-000880,VN-TS-005,2023-11-05,2023-11-09,2023-11-11,623000,Stage 2,INV-0880-02,1134000,Released,PFMS/CNA Demo,DEMO-PFMS-84671848,IA-TS-003,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000880-03,W-000880,VN-TS-005,2023-12-10,2023-12-11,2023-12-14,736000,Stage 3,INV-0880-03,1870000,Released,PFMS/CNA Demo,DEMO-PFMS-54507803,IA-TS-003,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000880-04,W-000880,VN-TS-005,2024-01-27,2024-02-02,2024-02-05,335000,Stage 4,INV-0880-04,2205000,Released,PFMS/CNA Demo,DEMO-PFMS-94583720,IA-TS-003,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000880-05,W-000880,VN-TS-005,2024-05-02,2024-05-09,2024-05-11,500000,Stage 5,INV-0880-05,2705000,Released,PFMS/CNA Demo,DEMO-PFMS-60596337,IA-TS-003,Telangana Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000881-01,W-000881,VN-KA-009,2024-07-28,2024-08-04,2024-08-05,1529000,Stage 1,INV-0881-01,1529000,Released,PFMS/CNA Demo,DEMO-PFMS-92689591,IA-KA-003,Karnataka Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000881-02,W-000881,VN-KA-009,2024-10-24,2024-10-31,2024-11-01,2512000,Stage 2,INV-0881-02,4041000,Released,PFMS/CNA Demo,DEMO-PFMS-16333675,IA-KA-003,Karnataka Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000882-01,W-000882,VN-OD-007,2023-12-08,2023-12-11,2023-12-13,1299000,Stage 1,INV-0882-01,1299000,Released,PFMS/CNA Demo,DEMO-PFMS-88436810,IA-OD-005,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000882-02,W-000882,VN-OD-007,2024-08-22,2024-08-24,2024-08-27,1074000,Stage 2,INV-0882-02,2373000,Released,PFMS/CNA Demo,DEMO-PFMS-75847182,IA-OD-005,Odisha Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000883-01,W-000883,VN-MH-012,2023-11-14,2023-11-16,2023-11-17,755000,Stage 1,INV-0883-01,755000,Released,PFMS/CNA Demo,DEMO-PFMS-25212706,IA-MH-002,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000883-02,W-000883,VN-MH-012,2024-04-22,2024-04-23,2024-04-25,1007000,Stage 2,INV-0883-02,1762000,Released,PFMS/CNA Demo,DEMO-PFMS-18784117,IA-MH-002,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000883-03,W-000883,VN-MH-012,2024-05-28,2024-05-31,2024-05-31,453000,Stage 3,INV-0883-03,2215000,Released,PFMS/CNA Demo,DEMO-PFMS-60788405,IA-MH-002,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000883-04,W-000883,VN-MH-012,2024-07-25,2024-07-29,2024-07-30,551000,Stage 4,INV-0883-04,2766000,Released,PFMS/CNA Demo,DEMO-PFMS-31261046,IA-MH-002,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000883-05,W-000883,VN-MH-012,2024-12-10,2024-12-16,2024-12-19,954000,Stage 5,INV-0883-05,3720000,Released,PFMS/CNA Demo,DEMO-PFMS-19061529,IA-MH-002,Maharashtra Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000885-01,W-000885,VN-AP-007,2023-12-23,2023-12-31,2024-01-01,1430000,Stage 1,INV-0885-01,1430000,Released,PFMS/CNA Demo,DEMO-PFMS-42017126,IA-AP-003,Andhra Pradesh Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000885-02,W-000885,VN-AP-007,2024-05-17,2024-05-24,2024-05-24,858000,Stage 2,INV-0885-02,2288000,Released,PFMS/CNA Demo,DEMO-PFMS-82041784,IA-AP-003,Andhra Pradesh Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000886-01,W-000886,VN-MH-001,2023-08-28,2023-09-04,2023-09-05,339000,Stage 1,INV-0886-01,339000,Released,PFMS/CNA Demo,DEMO-PFMS-60701445,IA-MH-001,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000886-02,W-000886,VN-MH-001,2023-12-06,2023-12-14,2023-12-15,492000,Stage 2,INV-0886-02,831000,Released,PFMS/CNA Demo,DEMO-PFMS-42539123,IA-MH-001,Maharashtra Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000887-01,W-000887,VN-KA-007,2026-02-01,2026-02-08,2026-02-10,436000,Stage 1,INV-0887-01,436000,Released,PFMS/CNA Demo,DEMO-PFMS-98196048,IA-KA-002,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000887-02,W-000887,VN-KA-007,2026-02-20,2026-02-28,2026-02-28,371000,Stage 2,INV-0887-02,807000,Released,PFMS/CNA Demo,DEMO-PFMS-18011415,IA-KA-002,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000887-03,W-000887,VN-KA-007,2026-05-26,2026-05-27,2026-05-28,362000,Stage 3,INV-0887-03,1169000,Released,PFMS/CNA Demo,DEMO-PFMS-68615390,IA-KA-002,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000887-04,W-000887,VN-KA-007,2026-07-08,2026-07-08,2026-07-10,376000,Stage 4,INV-0887-04,1545000,Released,PFMS/CNA Demo,DEMO-PFMS-96989581,IA-KA-002,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000888-01,W-000888,VN-RJ-002,2026-02-02,2026-02-02,2026-02-03,2197000,Stage 1,INV-0888-01,2197000,Released,PFMS/CNA Demo,DEMO-PFMS-19559214,IA-RJ-006,Rajasthan Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000889-01,W-000889,VN-RJ-003,2024-10-14,2024-10-15,2024-10-18,825000,Stage 1,INV-0889-01,825000,Released,PFMS/CNA Demo,DEMO-PFMS-84757281,IA-RJ-002,Rajasthan Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000889-02,W-000889,VN-RJ-003,2025-02-17,2025-02-27,2025-02-27,1850000,Stage 2,INV-0889-02,2675000,Released,PFMS/CNA Demo,DEMO-PFMS-72404155,IA-RJ-002,Rajasthan Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000889-03,W-000889,VN-RJ-003,2025-04-06,2025-04-11,2025-04-12,1751000,Stage 3,INV-0889-03,4426000,Released,PFMS/CNA Demo,DEMO-PFMS-20605564,IA-RJ-002,Rajasthan Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000890-01,W-000890,VN-AP-009,2025-11-08,2025-11-10,2025-11-11,3500000,Stage 1,INV-0890-01,3500000,Released,PFMS/CNA Demo,DEMO-PFMS-47409812,IA-AP-004,Andhra Pradesh Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000891-01,W-000891,VN-KA-008,2025-10-29,2025-11-02,2025-11-05,279000,Stage 1,INV-0891-01,279000,Released,PFMS/CNA Demo,DEMO-PFMS-93432319,IA-KA-004,Karnataka Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000891-02,W-000891,VN-KA-008,2025-12-24,2025-12-27,2025-12-28,377000,Stage 2,INV-0891-02,656000,Released,PFMS/CNA Demo,DEMO-PFMS-54396851,IA-KA-004,Karnataka Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000891-03,W-000891,VN-KA-008,2026-04-04,2026-04-04,2026-04-06,209000,Stage 3,INV-0891-03,865000,Released,PFMS/CNA Demo,DEMO-PFMS-97978516,IA-KA-004,Karnataka Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000891-04,W-000891,VN-KA-008,2026-05-30,2026-06-04,2026-06-05,208000,Stage 4,INV-0891-04,1073000,Released,PFMS/CNA Demo,DEMO-PFMS-27448338,IA-KA-004,Karnataka Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000891-05,W-000891,VN-KA-008,2026-07-14,2026-07-24,2026-07-24,454000,Stage 5,INV-0891-05,1527000,Released,PFMS/CNA Demo,DEMO-PFMS-51233555,IA-KA-004,Karnataka Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000892-01,W-000892,VN-RJ-002,2025-06-07,2025-06-09,2025-06-11,523000,Stage 1,INV-0892-01,523000,Released,PFMS/CNA Demo,DEMO-PFMS-23537902,IA-RJ-002,Karnataka Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000892-02,W-000892,VN-RJ-002,2025-07-15,2025-07-21,2025-07-22,417000,Stage 2,INV-0892-02,940000,Released,PFMS/CNA Demo,DEMO-PFMS-93891806,IA-RJ-002,Karnataka Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000892-03,W-000892,VN-RJ-002,2025-10-29,2025-11-04,2025-11-05,563000,Stage 3,INV-0892-03,1503000,Released,PFMS/CNA Demo,DEMO-PFMS-72476299,IA-RJ-002,Karnataka Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000893-01,W-000893,VN-KA-008,2024-02-19,2024-02-21,2024-02-24,760000,Stage 1,INV-0893-01,760000,Released,PFMS/CNA Demo,DEMO-PFMS-57255266,IA-KA-006,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000893-02,W-000893,VN-KA-008,2024-06-04,2024-06-14,2024-06-14,428000,Stage 2,INV-0893-02,1188000,Released,PFMS/CNA Demo,DEMO-PFMS-74888269,IA-KA-006,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000893-03,W-000893,VN-KA-008,2024-08-13,2024-08-20,2024-08-22,399000,Stage 3,INV-0893-03,1587000,Released,PFMS/CNA Demo,DEMO-PFMS-40433036,IA-KA-006,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000893-04,W-000893,VN-KA-008,2024-10-08,2024-10-11,2024-10-11,609000,Stage 4,INV-0893-04,2196000,Released,PFMS/CNA Demo,DEMO-PFMS-30677682,IA-KA-006,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000893-05,W-000893,VN-KA-008,2024-12-04,2024-12-12,2024-12-13,612000,Stage 5,INV-0893-05,2808000,Released,PFMS/CNA Demo,DEMO-PFMS-81135238,IA-KA-006,Karnataka Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000894-01,W-000894,VN-MH-008,2026-05-01,2026-05-07,2026-05-10,278000,Stage 1,INV-0894-01,278000,Released,PFMS/CNA Demo,DEMO-PFMS-45734794,IA-MH-001,Maharashtra Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000894-02,W-000894,VN-MH-008,2026-06-01,2026-06-03,2026-06-05,205000,Stage 2,INV-0894-02,483000,Released,PFMS/CNA Demo,DEMO-PFMS-55795697,IA-MH-001,Maharashtra Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000894-03,W-000894,VN-MH-008,2026-07-05,2026-07-12,2026-07-12,125000,Stage 3,INV-0894-03,608000,Released,PFMS/CNA Demo,DEMO-PFMS-70272613,IA-MH-001,Maharashtra Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000894-04,W-000894,VN-MH-008,2026-07-23,2026-07-26,2026-07-26,242000,Stage 4,INV-0894-04,850000,Released,PFMS/CNA Demo,DEMO-PFMS-89020787,IA-MH-001,Maharashtra Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000894-05,W-000894,VN-MH-008,2026-07-28,2026-08-03,2026-08-05,208000,Stage 5,INV-0894-05,1058000,Released,PFMS/CNA Demo,DEMO-PFMS-31991619,IA-MH-001,Maharashtra Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000894-06,W-000894,VN-MH-008,2026-08-09,2026-08-11,2026-08-14,201000,Stage 6,INV-0894-06,1259000,Released,PFMS/CNA Demo,DEMO-PFMS-78110314,IA-MH-001,Maharashtra Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000896-01,W-000896,VN-OD-003,2025-08-21,2025-08-24,2025-08-26,398000,Stage 1,INV-0896-01,398000,Released,PFMS/CNA Demo,DEMO-PFMS-67453740,IA-OD-001,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000896-02,W-000896,VN-OD-003,2025-12-14,2025-12-16,2025-12-16,533000,Stage 2,INV-0896-02,931000,Released,PFMS/CNA Demo,DEMO-PFMS-64122736,IA-OD-001,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000896-03,W-000896,VN-OD-003,2026-02-08,2026-02-09,2026-02-09,410000,Stage 3,INV-0896-03,1341000,Released,PFMS/CNA Demo,DEMO-PFMS-55188553,IA-OD-001,Odisha Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000897-01,W-000897,VN-TS-004,2024-07-27,2024-07-31,2024-08-03,362000,Stage 1,INV-0897-01,362000,Released,PFMS/CNA Demo,DEMO-PFMS-87787999,IA-TS-001,Telangana Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000897-02,W-000897,VN-TS-004,2024-08-02,2024-08-05,2024-08-05,523000,Stage 2,INV-0897-02,885000,Released,PFMS/CNA Demo,DEMO-PFMS-39702300,IA-TS-001,Telangana Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000897-03,W-000897,VN-TS-004,2024-08-17,2024-08-20,2024-08-20,268000,Stage 3,INV-0897-03,1153000,Released,PFMS/CNA Demo,DEMO-PFMS-23623251,IA-TS-001,Telangana Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000897-04,W-000897,VN-TS-004,2025-02-13,2025-02-19,2025-02-19,506000,Stage 4,INV-0897-04,1659000,Released,PFMS/CNA Demo,DEMO-PFMS-84707630,IA-TS-001,Telangana Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000897-05,W-000897,VN-TS-004,2025-04-21,2025-04-28,2025-04-29,344000,Stage 5,INV-0897-05,2003000,Released,PFMS/CNA Demo,DEMO-PFMS-66638270,IA-TS-001,Telangana Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000897-06,W-000897,VN-TS-004,2025-05-15,2025-05-20,2025-05-21,552000,Stage 6,INV-0897-06,2555000,Released,PFMS/CNA Demo,DEMO-PFMS-17225637,IA-TS-001,Telangana Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000898-01,W-000898,VN-TS-006,2025-12-04,2025-12-03,2025-12-05,166000,Stage 1,INV-0898-01,166000,Released,PFMS/CNA Demo,DEMO-PFMS-70406147,IA-TS-006,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000898-02,W-000898,VN-TS-006,2026-01-02,2026-01-09,2026-01-12,307000,Stage 2,INV-0898-02,473000,Released,PFMS/CNA Demo,DEMO-PFMS-92482130,IA-TS-006,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000898-03,W-000898,VN-TS-006,2026-01-04,2026-01-13,2026-01-14,322000,Stage 3,INV-0898-03,795000,Released,PFMS/CNA Demo,DEMO-PFMS-44628847,IA-TS-006,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000898-04,W-000898,VN-TS-006,2026-02-09,2026-02-14,2026-02-17,182000,Stage 4,INV-0898-04,977000,Released,PFMS/CNA Demo,DEMO-PFMS-42503395,IA-TS-006,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000898-05,W-000898,VN-TS-006,2026-07-01,2026-07-08,2026-07-09,267000,Stage 5,INV-0898-05,1244000,Released,PFMS/CNA Demo,DEMO-PFMS-57944091,IA-TS-006,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000898-06,W-000898,VN-TS-006,2026-08-02,2026-08-02,2026-08-03,137000,Stage 6,INV-0898-06,1381000,Released,PFMS/CNA Demo,DEMO-PFMS-22203499,IA-TS-006,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000899-01,W-000899,VN-MH-007,2023-10-15,2023-10-16,2023-10-17,345000,Stage 1,INV-0899-01,345000,Released,PFMS/CNA Demo,DEMO-PFMS-54192956,IA-MH-005,Maharashtra Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000899-02,W-000899,VN-MH-007,2024-05-21,2024-05-23,2024-05-24,280000,Stage 2,INV-0899-02,625000,Released,PFMS/CNA Demo,DEMO-PFMS-35546313,IA-MH-005,Maharashtra Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000900-01,W-000900,VN-AP-012,2025-05-19,2025-05-23,2025-05-26,1605000,Stage 1,INV-0900-01,1605000,Released,PFMS/CNA Demo,DEMO-PFMS-10668727,IA-AP-005,Andhra Pradesh Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000900-02,W-000900,VN-AP-012,2025-11-01,2025-11-04,2025-11-05,1351000,Stage 2,INV-0900-02,2956000,Released,PFMS/CNA Demo,DEMO-PFMS-67807257,IA-AP-005,Andhra Pradesh Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000900-03,W-000900,VN-AP-012,2025-12-30,2025-12-31,2025-12-31,1320000,Stage 3,INV-0900-03,4276000,Released,PFMS/CNA Demo,DEMO-PFMS-22300529,IA-AP-005,Andhra Pradesh Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000901-01,W-000901,VN-RJ-001,2026-03-21,2026-03-23,2026-03-24,88000,Stage 1,INV-0901-01,88000,Released,PFMS/CNA Demo,DEMO-PFMS-33201231,IA-RJ-002,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000901-02,W-000901,VN-RJ-001,2026-04-21,2026-04-24,2026-04-24,135000,Stage 2,INV-0901-02,223000,Released,PFMS/CNA Demo,DEMO-PFMS-33238765,IA-RJ-002,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000901-03,W-000901,VN-RJ-001,2026-05-09,2026-05-10,2026-05-11,193000,Stage 3,INV-0901-03,416000,Released,PFMS/CNA Demo,DEMO-PFMS-59590320,IA-RJ-002,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000902-01,W-000902,VN-TS-005,2026-03-07,2026-03-11,2026-03-14,74000,Stage 1,INV-0902-01,74000,Released,PFMS/CNA Demo,DEMO-PFMS-34054161,IA-TS-003,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000902-02,W-000902,VN-TS-005,2026-03-06,2026-03-14,2026-03-15,34000,Stage 2,INV-0902-02,108000,Released,PFMS/CNA Demo,DEMO-PFMS-20627238,IA-TS-003,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000902-03,W-000902,VN-TS-005,2026-03-09,2026-03-14,2026-03-15,47000,Stage 3,INV-0902-03,155000,Released,PFMS/CNA Demo,DEMO-PFMS-58985801,IA-TS-003,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000902-04,W-000902,VN-TS-005,2026-03-10,2026-03-15,2026-03-15,63000,Stage 4,INV-0902-04,218000,Released,PFMS/CNA Demo,DEMO-PFMS-15720306,IA-TS-003,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000902-05,W-000902,VN-TS-005,2026-03-22,2026-03-29,2026-03-31,60000,Stage 5,INV-0902-05,278000,Released,PFMS/CNA Demo,DEMO-PFMS-42991947,IA-TS-003,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000902-06,W-000902,VN-TS-005,2026-03-27,2026-04-03,2026-04-03,38000,Stage 6,INV-0902-06,316000,Released,PFMS/CNA Demo,DEMO-PFMS-88281015,IA-TS-003,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000902-07,W-000902,VN-TS-005,2026-03-24,2026-04-01,2026-04-03,79000,Stage 7,INV-0902-07,395000,Released,PFMS/CNA Demo,DEMO-PFMS-50375413,IA-TS-003,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000902-08,W-000902,VN-TS-005,2026-03-27,2026-04-03,2026-04-06,74000,Stage 8,INV-0902-08,469000,Released,PFMS/CNA Demo,DEMO-PFMS-27421568,IA-TS-003,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000903-01,W-000903,VN-TS-003,2026-04-18,2026-04-20,2026-04-21,84000,Stage 1,INV-0903-01,84000,Released,PFMS/CNA Demo,DEMO-PFMS-66381457,IA-TS-005,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000903-02,W-000903,VN-TS-003,2026-05-05,2026-05-05,2026-05-08,99000,Stage 2,INV-0903-02,183000,Released,PFMS/CNA Demo,DEMO-PFMS-79274847,IA-TS-005,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000903-03,W-000903,VN-TS-003,2026-07-03,2026-07-11,2026-07-12,148000,Stage 3,INV-0903-03,331000,Released,PFMS/CNA Demo,DEMO-PFMS-24307936,IA-TS-005,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000903-04,W-000903,VN-TS-003,2026-08-18,2026-08-23,2026-08-26,105000,Stage 4,INV-0903-04,436000,Released,PFMS/CNA Demo,DEMO-PFMS-38267790,IA-TS-005,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000904-01,W-000904,VN-OD-009,2026-05-23,2026-05-23,2026-05-24,568000,Stage 1,INV-0904-01,568000,Released,PFMS/CNA Demo,DEMO-PFMS-80192392,IA-OD-006,Odisha Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000904-02,W-000904,VN-OD-009,2026-07-11,2026-07-10,2026-07-13,661000,Stage 2,INV-0904-02,1229000,Released,PFMS/CNA Demo,DEMO-PFMS-32172848,IA-OD-006,Odisha Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000904-03,W-000904,VN-OD-009,2026-07-26,2026-07-29,2026-08-01,766000,Stage 3,INV-0904-03,1995000,Released,PFMS/CNA Demo,DEMO-PFMS-71487200,IA-OD-006,Odisha Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
