progress_id,work_id,report_date,physical_progress_pct,financial_progress_pct,expected_progress_pct_by_date,execution_stage,reported_status,reported_by_agency_id,photo_reference,geo_latitude,geo_longitude,remarks,source_type,synthetic_marker
PR-W-000143-01,W-000143,2025-04-20,25.0,56.8,78.7,Execution,Ongoing,IA-OD-004,demo://photos/W-000143/1,21.593533,84.585912,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000143-02,W-000143,2025-10-03,50.9,103.6,100.0,Execution,Ongoing,IA-OD-004,demo://photos/W-000143/2,21.593533,84.585912,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000143-03,W-000143,2026-03-18,77.5,103.6,100.0,Finishing,Ongoing,IA-OD-004,demo://photos/W-000143/3,21.593533,84.585912,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000143-04,W-000143,2026-08-31,100.0,103.6,100.0,Completed,Completed,IA-OD-004,demo://photos/W-000143/4,21.593533,84.585912,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000144-01,W-000144,2026-08-10,5.5,0.0,1.2,Execution,Ongoing,IA-KA-006,demo://photos/W-000144/1,15.040695,77.098578,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000144-02,W-000144,2026-08-14,5.2,0.0,2.5,Execution,Ongoing,IA-KA-006,demo://photos/W-000144/2,15.040695,77.098578,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000144-03,W-000144,2026-08-18,4.9,0.0,3.7,Execution,Ongoing,IA-KA-006,demo://photos/W-000144/3,15.040695,77.098578,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000144-04,W-000144,2026-08-22,5.3,0.0,4.9,Execution,Ongoing,IA-KA-006,demo://photos/W-000144/4,15.040695,77.098578,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000144-05,W-000144,2026-08-26,7.1,0.0,6.2,Execution,Ongoing,IA-KA-006,demo://photos/W-000144/5,15.040695,77.098578,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000144-06,W-000144,2026-08-31,9.4,9.6,7.7,Execution,Ongoing,IA-KA-006,demo://photos/W-000144/6,15.040695,77.098578,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000145-01,W-000145,2025-08-18,14.5,0.0,19.9,Execution,Ongoing,IA-TS-005,demo://photos/W-000145/1,16.729672,80.038013,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000145-02,W-000145,2025-10-11,21.9,0.0,39.7,Execution,Ongoing,IA-TS-005,demo://photos/W-000145/2,16.729672,80.038013,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000145-03,W-000145,2025-12-04,33.0,66.9,59.6,Execution,Ongoing,IA-TS-005,demo://photos/W-000145/3,16.729672,80.038013,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000145-04,W-000145,2026-01-27,44.8,108.0,79.4,Execution,Ongoing,IA-TS-005,demo://photos/W-000145/4,16.729672,80.038013,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000145-05,W-000145,2026-03-22,63.1,108.0,99.3,Execution,Ongoing,IA-TS-005,demo://photos/W-000145/5,16.729672,80.038013,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000145-06,W-000145,2026-05-15,73.6,108.0,100.0,Execution,Ongoing,IA-TS-005,demo://photos/W-000145/6,16.729672,80.038013,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000145-07,W-000145,2026-07-08,90.0,108.0,100.0,Finishing,Ongoing,IA-TS-005,demo://photos/W-000145/7,16.729672,80.038013,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000145-08,W-000145,2026-08-31,100.0,108.0,100.0,Completed,Completed,IA-TS-005,demo://photos/W-000145/8,16.729672,80.038013,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000146-01,W-000146,2025-03-14,18.5,20.9,49.4,Execution,Ongoing,IA-TS-002,demo://photos/W-000146/1,16.869884,79.755296,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000146-02,W-000146,2025-07-26,42.1,78.8,99.3,Execution,Ongoing,IA-TS-002,demo://photos/W-000146/2,16.869884,79.755296,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000146-03,W-000146,2025-12-06,70.8,105.8,100.0,Execution,Ongoing,IA-TS-002,demo://photos/W-000146/3,16.869884,79.755296,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000146-04,W-000146,2026-04-19,80.4,105.8,100.0,Finishing,Ongoing,IA-TS-002,demo://photos/W-000146/4,16.869884,79.755296,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000146-05,W-000146,2026-08-31,100.0,105.8,100.0,Completed,Completed,IA-TS-002,demo://photos/W-000146/5,16.869884,79.755296,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000147-01,W-000147,2024-05-19,13.6,100.1,89.7,Execution,Ongoing,IA-AP-004,demo://photos/W-000147/1,16.975872,80.570418,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000147-02,W-000147,2024-11-02,32.0,100.1,100.0,Execution,Ongoing,IA-AP-004,demo://photos/W-000147/2,16.975872,80.570418,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000147-03,W-000147,2025-04-18,44.8,100.1,100.0,Execution,Ongoing,IA-AP-004,demo://photos/W-000147/3,16.975872,80.570418,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000147-04,W-000147,2025-10-01,70.8,100.1,100.0,Execution,Ongoing,IA-AP-004,demo://photos/W-000147/4,16.975872,80.570418,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000147-05,W-000147,2026-03-17,84.8,100.1,100.0,Finishing,Ongoing,IA-AP-004,demo://photos/W-000147/5,16.975872,80.570418,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000147-06,W-000147,2026-08-31,100.0,100.1,100.0,Completed,Completed,IA-AP-004,demo://photos/W-000147/6,16.975872,80.570418,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000148-01,W-000148,2025-08-27,27.8,49.2,59.7,Execution,Ongoing,IA-RJ-006,demo://photos/W-000148/1,26.818629,75.682613,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000148-02,W-000148,2026-02-27,52.2,73.5,100.0,Execution,Ongoing,IA-RJ-006,demo://photos/W-000148/2,26.818629,75.682613,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000148-03,W-000148,2026-08-31,90.0,92.1,100.0,Finishing,Ongoing,IA-RJ-006,demo://photos/W-000148/3,26.818629,75.682613,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000149-01,W-000149,2026-04-22,14.4,17.5,11.9,Execution,Ongoing,IA-RJ-001,demo://photos/W-000149/1,26.206402,74.382001,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000149-02,W-000149,2026-05-18,18.3,17.5,23.9,Execution,Ongoing,IA-RJ-001,demo://photos/W-000149/2,26.206402,74.382001,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000149-03,W-000149,2026-06-13,33.6,17.5,35.8,Execution,Ongoing,IA-RJ-001,demo://photos/W-000149/3,26.206402,74.382001,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000149-04,W-000149,2026-07-09,41.3,17.5,47.7,Execution,Ongoing,IA-RJ-001,demo://photos/W-000149/4,26.206402,74.382001,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000149-05,W-000149,2026-08-04,50.9,27.8,59.6,Execution,Ongoing,IA-RJ-001,demo://photos/W-000149/5,26.206402,74.382001,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000149-06,W-000149,2026-08-31,70.4,61.1,72.0,Execution,Ongoing,IA-RJ-001,demo://photos/W-000149/6,26.206402,74.382001,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000150-01,W-000150,2024-10-11,21.3,28.7,54.3,Execution,Ongoing,IA-MH-001,demo://photos/W-000150/1,19.719664,76.710973,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000150-02,W-000150,2025-02-03,29.5,60.0,100.0,Execution,Ongoing,IA-MH-001,demo://photos/W-000150/2,19.719664,76.710973,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000150-03,W-000150,2025-05-29,43.6,91.4,100.0,Execution,Ongoing,IA-MH-001,demo://photos/W-000150/3,19.719664,76.710973,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000150-04,W-000150,2025-09-20,56.5,91.4,100.0,Execution,Ongoing,IA-MH-001,demo://photos/W-000150/4,19.719664,76.710973,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000150-05,W-000150,2026-01-13,61.7,91.4,100.0,Execution,Ongoing,IA-MH-001,demo://photos/W-000150/5,19.719664,76.710973,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000150-06,W-000150,2026-05-08,80.9,91.4,100.0,Finishing,Ongoing,IA-MH-001,demo://photos/W-000150/6,19.719664,76.710973,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000150-07,W-000150,2026-08-31,94.0,91.4,100.0,Finishing,Ongoing,IA-MH-001,demo://photos/W-000150/7,19.719664,76.710973,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000151-01,W-000151,2025-12-24,22.9,38.5,41.9,Execution,Ongoing,IA-KA-006,demo://photos/W-000151/1,14.58573,75.535098,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000151-02,W-000151,2026-03-17,49.2,70.4,83.8,Execution,Ongoing,IA-KA-006,demo://photos/W-000151/2,14.58573,75.535098,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000151-03,W-000151,2026-06-08,74.9,105.0,100.0,Execution,Ongoing,IA-KA-006,demo://photos/W-000151/3,14.58573,75.535098,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000151-04,W-000151,2026-08-31,100.0,105.0,100.0,Completed,Completed,IA-KA-006,demo://photos/W-000151/4,14.58573,75.535098,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000152-01,W-000152,2024-10-28,31.2,65.7,70.7,Execution,Ongoing,IA-MH-005,demo://photos/W-000152/1,18.158247,76.366505,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000152-02,W-000152,2025-06-09,49.0,105.0,100.0,Execution,Ongoing,IA-MH-005,demo://photos/W-000152/2,18.158247,76.366505,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000152-03,W-000152,2026-01-19,81.6,105.0,100.0,Finishing,Ongoing,IA-MH-005,demo://photos/W-000152/3,18.158247,76.366505,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000152-04,W-000152,2026-08-31,100.0,105.0,100.0,Completed,Completed,IA-MH-005,demo://photos/W-000152/4,18.158247,76.366505,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000153-01,W-000153,2026-04-25,4.6,10.0,9.9,Execution,Ongoing,IA-TS-005,demo://photos/W-000153/1,16.488961,80.60253,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000153-02,W-000153,2026-05-27,21.1,23.3,19.9,Execution,Ongoing,IA-TS-005,demo://photos/W-000153/2,16.488961,80.60253,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000153-03,W-000153,2026-06-28,37.5,48.7,29.8,Execution,Ongoing,IA-TS-005,demo://photos/W-000153/3,16.488961,80.60253,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000153-04,W-000153,2026-07-30,48.9,57.3,39.8,Execution,Ongoing,IA-TS-005,demo://photos/W-000153/4,16.488961,80.60253,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000153-05,W-000153,2026-08-31,55.7,57.3,49.7,Execution,Ongoing,IA-TS-005,demo://photos/W-000153/5,16.488961,80.60253,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000154-01,W-000154,2026-05-17,34.3,31.8,28.4,Execution,Ongoing,IA-KA-004,demo://photos/W-000154/1,14.663997,75.690855,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000154-02,W-000154,2026-07-09,69.4,72.0,57.4,Execution,Ongoing,IA-KA-004,demo://photos/W-000154/2,14.663997,75.690855,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000154-03,W-000154,2026-08-31,100.0,105.0,86.3,Completed,Completed,IA-KA-004,demo://photos/W-000154/3,14.663997,75.690855,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000155-01,W-000155,2024-12-11,5.1,0.0,27.2,Execution,Ongoing,IA-AP-001,demo://photos/W-000155/1,17.391538,81.579935,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000155-02,W-000155,2025-03-11,7.6,0.0,54.7,Execution,Ongoing,IA-AP-001,demo://photos/W-000155/2,17.391538,81.579935,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000155-03,W-000155,2025-06-08,21.7,0.0,82.0,Execution,Ongoing,IA-AP-001,demo://photos/W-000155/3,17.391538,81.579935,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000155-04,W-000155,2025-09-06,33.0,38.6,100.0,Execution,Ongoing,IA-AP-001,demo://photos/W-000155/4,17.391538,81.579935,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000155-05,W-000155,2025-12-05,34.2,57.9,100.0,Execution,Ongoing,IA-AP-001,demo://photos/W-000155/5,17.391538,81.579935,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000155-06,W-000155,2026-03-04,43.6,57.9,100.0,Execution,Ongoing,IA-AP-001,demo://photos/W-000155/6,17.391538,81.579935,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000155-07,W-000155,2026-06-02,51.6,57.9,100.0,Execution,Ongoing,IA-AP-001,demo://photos/W-000155/7,17.391538,81.579935,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000155-08,W-000155,2026-08-31,54.4,57.9,100.0,Execution,Ongoing,IA-AP-001,demo://photos/W-000155/8,17.391538,81.579935,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000156-01,W-000156,2025-10-05,7.0,0.0,31.7,Execution,Ongoing,IA-KA-002,demo://photos/W-000156/1,14.264921,76.867334,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000156-02,W-000156,2025-12-26,22.1,0.0,63.3,Execution,Ongoing,IA-KA-002,demo://photos/W-000156/2,14.264921,76.867334,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000156-03,W-000156,2026-03-19,40.9,13.2,95.4,Execution,Ongoing,IA-KA-002,demo://photos/W-000156/3,14.264921,76.867334,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000156-04,W-000156,2026-06-09,48.5,59.5,100.0,Execution,Ongoing,IA-KA-002,demo://photos/W-000156/4,14.264921,76.867334,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000156-05,W-000156,2026-08-31,65.9,59.5,100.0,Execution,Ongoing,IA-KA-002,demo://photos/W-000156/5,14.264921,76.867334,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000157-01,W-000157,2026-01-24,23.3,25.4,30.8,Execution,Ongoing,IA-TS-003,demo://photos/W-000157/1,17.709804,80.394479,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000157-02,W-000157,2026-04-07,49.5,100.9,61.6,Execution,Ongoing,IA-TS-003,demo://photos/W-000157/2,17.709804,80.394479,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000157-03,W-000157,2026-06-19,70.7,100.9,92.4,Execution,Ongoing,IA-TS-003,demo://photos/W-000157/3,17.709804,80.394479,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000157-04,W-000157,2026-08-31,100.0,100.9,100.0,Completed,Completed,IA-TS-003,demo://photos/W-000157/4,17.709804,80.394479,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000158-01,W-000158,2024-07-30,35.9,71.0,100.0,Execution,Ongoing,IA-OD-003,demo://photos/W-000158/1,19.560156,85.218466,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000158-02,W-000158,2025-08-15,65.2,96.9,100.0,Execution,Ongoing,IA-OD-003,demo://photos/W-000158/2,19.560156,85.218466,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000158-03,W-000158,2026-08-31,100.0,96.9,100.0,Completed,Completed,IA-OD-003,demo://photos/W-000158/3,19.560156,85.218466,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000159-01,W-000159,2025-10-22,20.4,0.0,27.5,Execution,Ongoing,IA-AP-001,demo://photos/W-000159/1,16.71744,81.625031,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000159-02,W-000159,2026-01-08,45.6,0.0,54.9,Execution,Ongoing,IA-AP-001,demo://photos/W-000159/2,16.71744,81.625031,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000159-03,W-000159,2026-03-27,62.3,22.9,82.4,Execution,Ongoing,IA-AP-001,demo://photos/W-000159/3,16.71744,81.625031,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000159-04,W-000159,2026-06-13,75.5,91.6,100.0,Finishing,Ongoing,IA-AP-001,demo://photos/W-000159/4,16.71744,81.625031,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000159-05,W-000159,2026-08-31,100.0,91.6,100.0,Completed,Completed,IA-AP-001,demo://photos/W-000159/5,16.71744,81.625031,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000160-01,W-000160,2025-10-16,8.6,0.0,16.2,Execution,Ongoing,IA-KA-006,demo://photos/W-000160/1,15.217833,77.381055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000160-02,W-000160,2025-12-08,31.2,0.0,32.3,Execution,Ongoing,IA-KA-006,demo://photos/W-000160/2,15.217833,77.381055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000160-03,W-000160,2026-01-30,41.2,33.4,48.5,Execution,Ongoing,IA-KA-006,demo://photos/W-000160/3,15.217833,77.381055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000160-04,W-000160,2026-03-24,53.6,70.9,64.6,Execution,Ongoing,IA-KA-006,demo://photos/W-000160/4,15.217833,77.381055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000160-05,W-000160,2026-05-16,66.1,70.9,80.8,Execution,Ongoing,IA-KA-006,demo://photos/W-000160/5,15.217833,77.381055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000160-06,W-000160,2026-07-08,85.4,100.0,97.0,Finishing,Ongoing,IA-KA-006,demo://photos/W-000160/6,15.217833,77.381055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000160-07,W-000160,2026-08-31,100.0,100.0,100.0,Completed,Completed,IA-KA-006,demo://photos/W-000160/7,15.217833,77.381055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000162-01,W-000162,2024-11-27,32.7,41.3,100.0,Execution,Ongoing,IA-RJ-001,demo://photos/W-000162/1,27.661097,73.585999,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000162-02,W-000162,2025-10-14,64.7,102.5,100.0,Execution,Ongoing,IA-RJ-001,demo://photos/W-000162/2,27.661097,73.585999,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000162-03,W-000162,2026-08-31,100.0,102.5,100.0,Completed,Completed,IA-RJ-001,demo://photos/W-000162/3,27.661097,73.585999,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000163-01,W-000163,2024-09-14,23.0,20.4,82.4,Execution,Ongoing,IA-TS-003,demo://photos/W-000163/1,16.498612,79.984917,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000163-02,W-000163,2025-03-12,45.6,93.2,100.0,Execution,Ongoing,IA-TS-003,demo://photos/W-000163/2,16.498612,79.984917,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000163-03,W-000163,2025-09-07,69.1,93.2,100.0,Execution,Ongoing,IA-TS-003,demo://photos/W-000163/3,16.498612,79.984917,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000163-04,W-000163,2026-03-05,74.7,93.2,100.0,Execution,Ongoing,IA-TS-003,demo://photos/W-000163/4,16.498612,79.984917,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000163-05,W-000163,2026-08-31,100.0,93.2,100.0,Completed,Completed,IA-TS-003,demo://photos/W-000163/5,16.498612,79.984917,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000164-01,W-000164,2026-05-30,5.6,0.0,9.4,Execution,Ongoing,IA-MH-004,demo://photos/W-000164/1,18.886686,75.084573,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000164-02,W-000164,2026-06-22,13.6,37.9,18.8,Execution,Ongoing,IA-MH-004,demo://photos/W-000164/2,18.886686,75.084573,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000164-03,W-000164,2026-07-15,15.5,37.9,28.2,Execution,Ongoing,IA-MH-004,demo://photos/W-000164/3,18.886686,75.084573,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
